Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2020-03-31 00:00:00,LEAN HOGS ,75290,54663,887,1449,20627,129953,229366
2020-02-04 00:00:00,LEAN HOGS ,97799,88592,9116,5733,9207,186391,292313
2020-02-11 00:00:00,LEAN HOGS ,96817,88802,-982,210,8015,185619,291611
2020-02-18 00:00:00,LEAN HOGS ,101465,90971,4648,2169,10494,192436,301053
2020-02-25 00:00:00,LEAN HOGS ,99470,83093,-1995,-7878,16377,182563,293616
2020-01-07 00:00:00,LEAN HOGS ,82796,76018,93,2323,6778,158814,288334
2020-01-14 00:00:00,LEAN HOGS ,85921,79393,3125,3375,6528,165314,295774
2020-01-21 00:00:00,LEAN HOGS ,88795,80847,2874,1454,7948,169642,302016
2020-01-28 00:00:00,LEAN HOGS ,88683,82859,-112,2012,5824,171542,299824
2019-12-03 00:00:00,LEAN HOGS ,84627,86194,-260,1427,-1567,170821,297770
2019-12-10 00:00:00,LEAN HOGS ,84199,90385,-428,4191,-6186,174584,294761
2019-12-17 00:00:00,LEAN HOGS ,81576,83973,-2623,-6412,-2397,165549,289396
2019-12-31 00:00:00,LEAN HOGS ,82703,73695,965,-3079,9008,156398,282358
2019-11-05 00:00:00,LEAN HOGS ,88417,74691,1230,3905,13726,163108,294009
2019-11-12 00:00:00,LEAN HOGS ,85223,70770,-3194,-3921,14453,155993,290059
2019-11-19 00:00:00,LEAN HOGS ,87013,78871,1790,8101,8142,165884,294483
2019-11-26 00:00:00,LEAN HOGS ,84887,84767,-2126,5896,120,169654,296730
2019-10-01 00:00:00,LEAN HOGS ,92709,64239,4537,-4594,28470,156948,266578
2019-10-08 00:00:00,LEAN HOGS ,88289,64838,-4420,599,23451,153127,277640
2019-10-15 00:00:00,LEAN HOGS ,90550,59188,2261,-5650,31362,149738,282513
2019-10-22 00:00:00,LEAN HOGS ,87280,65909,-3270,6721,21371,153189,281303
2019-10-29 00:00:00,LEAN HOGS ,87187,70786,-93,4877,16401,157973,284603
2019-09-03 00:00:00,LEAN HOGS ,97449,66413,266,2984,31036,163862,271877
2019-09-10 00:00:00,LEAN HOGS ,92558,72239,-4891,5826,20319,164797,273592
2019-09-17 00:00:00,LEAN HOGS ,88749,69987,-3809,-2252,18762,158736,255320
2019-09-24 00:00:00,LEAN HOGS ,88172,68833,-577,-1154,19339,157005,257133
2019-08-06 00:00:00,LEAN HOGS ,105388,57498,-6978,-1783,47890,162886,266909
2019-08-13 00:00:00,LEAN HOGS ,102401,61972,-2987,4474,40429,164373,266924
2019-08-20 00:00:00,LEAN HOGS ,100326,63067,-2075,1095,37259,163393,260024
2019-08-27 00:00:00,LEAN HOGS ,97183,63429,-3143,362,33754,160612,263436
2019-07-02 00:00:00,LEAN HOGS ,106002,56854,-885,3578,49148,162856,297506
2019-07-09 00:00:00,LEAN HOGS ,107035,58925,1033,2071,48110,165960,286935
