Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2019-03-05 00:00:00,NON FAT DRY MILK ,1172,1877,-270,-346,-705,3049,8148
2019-03-12 00:00:00,NON FAT DRY MILK ,1159,1894,-13,17,-735,3053,8540
2019-03-19 00:00:00,NON FAT DRY MILK ,1370,2031,211,137,-661,3401,8954
2019-03-26 00:00:00,NON FAT DRY MILK ,1420,2045,50,14,-625,3465,9074
2019-02-05 00:00:00,NON FAT DRY MILK ,1424,1948,-144,-561,-524,3372,8234
2019-02-12 00:00:00,NON FAT DRY MILK ,1480,2075,56,127,-595,3555,8716
2019-02-19 00:00:00,NON FAT DRY MILK ,1326,2232,-154,157,-906,3558,8938
2019-02-26 00:00:00,NON FAT DRY MILK ,1442,2223,116,-9,-781,3665,9285
2019-01-08 00:00:00,NON FAT DRY MILK ,1456,1942,-50,140,-486,3398,7250
2019-01-15 00:00:00,NON FAT DRY MILK ,1460,2154,4,212,-694,3614,7937
2019-01-22 00:00:00,NON FAT DRY MILK ,1485,2403,25,249,-918,3888,8597
2019-01-29 00:00:00,NON FAT DRY MILK ,1568,2509,83,106,-941,4077,8904
2018-12-04 00:00:00,NON FAT DRY MILK ,1275,1316,-1,81,-41,2591,7049
2018-12-11 00:00:00,NON FAT DRY MILK ,1359,1538,84,222,-179,2897,6546
2018-12-18 00:00:00,NON FAT DRY MILK ,1414,1599,55,61,-185,3013,7014
2018-12-24 00:00:00,NON FAT DRY MILK ,1484,1704,70,105,-220,3188,7273
2018-12-31 00:00:00,NON FAT DRY MILK ,1506,1802,22,98,-296,3308,7383
2018-11-06 00:00:00,NON FAT DRY MILK ,1106,1050,-132,-290,56,2156,6091
2018-11-13 00:00:00,NON FAT DRY MILK ,1234,1082,128,32,152,2316,6252
2018-11-20 00:00:00,NON FAT DRY MILK ,1225,1194,-9,112,31,2419,6594
2018-11-27 00:00:00,NON FAT DRY MILK ,1276,1235,51,41,41,2511,6767
2018-10-02 00:00:00,NON FAT DRY MILK ,1406,1526,62,-11,-120,2932,7203
2018-10-09 00:00:00,NON FAT DRY MILK ,1201,1094,-205,-432,107,2295,6429
2018-10-16 00:00:00,NON FAT DRY MILK ,1190,1129,-11,35,61,2319,6690
2018-10-23 00:00:00,NON FAT DRY MILK ,1245,1214,55,85,31,2459,6797
2018-10-30 00:00:00,NON FAT DRY MILK ,1238,1340,-7,126,-102,2578,7012
2018-09-04 00:00:00,NON FAT DRY MILK ,947,1247,-275,-144,-300,2194,6412
2018-09-11 00:00:00,NON FAT DRY MILK ,1373,1329,426,82,44,2702,6980
2018-09-18 00:00:00,NON FAT DRY MILK ,1344,1543,-29,214,-199,2887,7099
2018-09-29 00:00:00,NON FAT DRY MILK ,1344,1537,0,-6,-193,2881,7173
2018-08-07 00:00:00,NON FAT DRY MILK ,1227,1041,67,-44,186,2268,6683
2018-08-14 00:00:00,NON FAT DRY MILK ,1229,1070,2,29,159,2299,6725
2018-08-21 00:00:00,NON FAT DRY MILK ,1243,1149,14,79,94,2392,6898
2018-08-28 00:00:00,NON FAT DRY MILK ,1222,1391,-21,242,-169,2613,7153
2018-07-03 00:00:00,NON FAT DRY MILK ,930,985,134,255,-55,1915,6993
2018-07-10 00:00:00,NON FAT DRY MILK ,1214,1052,284,67,162,2266,6615
2018-07-17 00:00:00,NON FAT DRY MILK ,1222,1299,8,247,-77,2521,6962
2018-07-24 00:00:00,NON FAT DRY MILK ,1233,1117,11,-182,116,2350,7199
2018-07-31 00:00:00,NON FAT DRY MILK ,1160,1085,-73,-32,75,2245,7613
2018-06-05 00:00:00,NON FAT DRY MILK ,863,758,-140,-142,105,1621,6061
2018-06-12 00:00:00,NON FAT DRY MILK ,879,789,16,31,90,1668,6262
2018-06-19 00:00:00,NON FAT DRY MILK ,888,819,9,30,69,1707,6413
2018-06-26 00:00:00,NON FAT DRY MILK ,796,730,-92,-89,66,1526,6553
2018-05-01 00:00:00,NON FAT DRY MILK ,960,924,24,43,36,1884,7615
2018-05-08 00:00:00,NON FAT DRY MILK ,990,825,30,-99,165,1815,6626
2018-05-15 00:00:00,NON FAT DRY MILK ,956,1110,-34,285,-154,2066,6797
2018-05-22 00:00:00,NON FAT DRY MILK ,994,932,38,-178,62,1926,6884
2018-05-29 00:00:00,NON FAT DRY MILK ,1003,900,9,-32,103,1903,6961
2018-04-03 00:00:00,NON FAT DRY MILK ,828,1680,-14,-28,-852,2508,8628
2018-04-10 00:00:00,NON FAT DRY MILK ,892,1080,64,-600,-188,1972,7421
2018-04-17 00:00:00,NON FAT DRY MILK ,1024,967,132,-113,57,1991,7661
2018-04-24 00:00:00,NON FAT DRY MILK ,936,881,-88,-86,55,1817,7648
2018-03-06 00:00:00,NON FAT DRY MILK ,748,1803,39,-395,-1055,2551,7746
2018-03-13 00:00:00,NON FAT DRY MILK ,802,1761,54,-42,-959,2563,7998
2018-03-20 00:00:00,NON FAT DRY MILK ,833,1716,31,-45,-883,2549,8228
2018-03-27 00:00:00,NON FAT DRY MILK ,842,1708,9,-8,-866,2550,8497
2018-02-06 00:00:00,NON FAT DRY MILK ,844,1749,-77,-559,-905,2593,7168
2018-02-13 00:00:00,NON FAT DRY MILK ,844,1818,0,69,-974,2662,7426
2018-02-20 00:00:00,NON FAT DRY MILK ,784,2047,-60,229,-1263,2831,7708
2018-02-27 00:00:00,NON FAT DRY MILK ,709,2198,-75,151,-1489,2907,7972
2018-01-02 00:00:00,NON FAT DRY MILK ,920,1839,8,-13,-919,2759,7595
2018-01-09 00:00:00,NON FAT DRY MILK ,843,2114,-77,275,-1271,2957,6920
