Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2018-12-18 00:00:00,FEEDER CATTLE ,16908,16696,379,-2246,212,33604,49527
2018-12-24 00:00:00,FEEDER CATTLE ,16053,15486,-855,-1210,567,31539,48605
2018-12-31 00:00:00,FEEDER CATTLE ,17422,15447,1369,-39,1975,32869,48054
2018-11-06 00:00:00,FEEDER CATTLE ,19196,20995,-1141,313,-1799,40191,49475
2018-11-13 00:00:00,FEEDER CATTLE ,18101,20965,-1095,-30,-2864,39066,49128
2018-11-20 00:00:00,FEEDER CATTLE ,17370,20041,-731,-924,-2671,37411,47677
2018-11-27 00:00:00,FEEDER CATTLE ,17951,20050,581,9,-2099,38001,48905
2018-10-02 00:00:00,FEEDER CATTLE ,21683,18634,1787,1657,3049,40317,57350
2018-10-09 00:00:00,FEEDER CATTLE ,22954,19318,1271,684,3636,42272,57347
2018-10-16 00:00:00,FEEDER CATTLE ,21143,19777,-1811,459,1366,40920,56004
2018-10-23 00:00:00,FEEDER CATTLE ,20744,20823,-399,1046,-79,41567,52588
2018-10-30 00:00:00,FEEDER CATTLE ,20337,20682,-407,-141,-345,41019,48932
2018-09-04 00:00:00,FEEDER CATTLE ,14777,15425,413,1203,-648,30202,48434
2018-09-11 00:00:00,FEEDER CATTLE ,15886,15716,1109,291,170,31602,50580
2018-09-18 00:00:00,FEEDER CATTLE ,19308,16581,3422,865,2727,35889,53991
2018-09-29 00:00:00,FEEDER CATTLE ,19896,16977,588,396,2919,36873,54763
2018-08-07 00:00:00,FEEDER CATTLE ,15721,14642,-529,-424,1079,30363,55164
2018-08-14 00:00:00,FEEDER CATTLE ,14795,14136,-926,-506,659,28931,49493
2018-08-21 00:00:00,FEEDER CATTLE ,14689,13743,-106,-393,946,28432,49003
2018-08-28 00:00:00,FEEDER CATTLE ,14364,14222,-325,479,142,28586,48754
2018-07-03 00:00:00,FEEDER CATTLE ,13303,13388,-371,232,-85,26691,46837
2018-07-10 00:00:00,FEEDER CATTLE ,13911,13208,608,-180,703,27119,47053
2018-07-17 00:00:00,FEEDER CATTLE ,13583,14356,-328,1148,-773,27939,47964
2018-07-24 00:00:00,FEEDER CATTLE ,16656,15442,3073,1086,1214,32098,53253
2018-07-31 00:00:00,FEEDER CATTLE ,16250,15066,-406,-376,1184,31316,54746
2018-06-05 00:00:00,FEEDER CATTLE ,13537,13571,440,-755,-34,27108,43060
2018-06-12 00:00:00,FEEDER CATTLE ,13302,13158,-235,-413,144,26460,44121
2018-06-19 00:00:00,FEEDER CATTLE ,13717,13182,415,24,535,26899,45332
2018-06-26 00:00:00,FEEDER CATTLE ,13674,13156,-43,-26,518,26830,46284
2018-05-01 00:00:00,FEEDER CATTLE ,13368,15148,-2543,-1123,-1780,28516,43808
2018-05-08 00:00:00,FEEDER CATTLE ,13265,14349,-103,-799,-1084,27614,44420
2018-05-15 00:00:00,FEEDER CATTLE ,14243,15382,978,1033,-1139,29625,46068
2018-05-22 00:00:00,FEEDER CATTLE ,14053,16150,-190,768,-2097,30203,47523
2018-05-29 00:00:00,FEEDER CATTLE ,13097,14326,-956,-1824,-1229,27423,45079
2018-04-03 00:00:00,FEEDER CATTLE ,18764,16857,-929,123,1907,35621,54113
2018-04-10 00:00:00,FEEDER CATTLE ,17945,16364,-819,-493,1581,34309,50549
2018-04-17 00:00:00,FEEDER CATTLE ,16072,15659,-1873,-705,413,31731,49750
2018-04-24 00:00:00,FEEDER CATTLE ,17008,16271,936,612,737,33279,48473
2018-03-06 00:00:00,FEEDER CATTLE ,20904,13182,-1914,-166,7722,34086,56157
2018-03-13 00:00:00,FEEDER CATTLE ,18608,12880,-2296,-302,5728,31488,51925
2018-03-20 00:00:00,FEEDER CATTLE ,18890,14815,282,1935,4075,33705,52567
2018-03-27 00:00:00,FEEDER CATTLE ,19693,16734,803,1919,2959,36427,54643
2018-02-06 00:00:00,FEEDER CATTLE ,26575,13936,2359,548,12639,40511,56314
2018-02-13 00:00:00,FEEDER CATTLE ,24407,12929,-2168,-1007,11478,37336,55397
2018-02-20 00:00:00,FEEDER CATTLE ,25263,13799,856,870,11464,39062,57667
2018-02-27 00:00:00,FEEDER CATTLE ,22818,13348,-2445,-451,9470,36166,57960
2018-01-02 00:00:00,FEEDER CATTLE ,21971,13112,-15,-399,8859,35083,51748
2018-01-09 00:00:00,FEEDER CATTLE ,22939,13739,968,627,9200,36678,51570
2018-01-16 00:00:00,FEEDER CATTLE ,23094,13913,155,174,9181,37007,52400
2018-01-23 00:00:00,FEEDER CATTLE ,23448,13833,354,-80,9615,37281,53691
2018-01-30 00:00:00,FEEDER CATTLE ,24216,13388,768,-445,10828,37604,54301
2017-12-05 00:00:00,FEEDER CATTLE ,28028,14045,-275,775,13983,42073,57376
2017-12-12 00:00:00,FEEDER CATTLE ,24868,13301,-3160,-744,11567,38169,53822
2017-12-19 00:00:00,FEEDER CATTLE ,23523,13589,-1345,288,9934,37112,54157
2017-12-26 00:00:00,FEEDER CATTLE ,21986,13511,-1537,-78,8475,35497,52650
2017-11-07 00:00:00,FEEDER CATTLE ,33930,17491,1649,858,16439,51421,65612
2017-11-14 00:00:00,FEEDER CATTLE ,32735,15698,-1195,-1793,17037,48433,62000
2017-11-21 00:00:00,FEEDER CATTLE ,28302,13713,-4433,-1985,14589,42015,56497
2017-11-28 00:00:00,FEEDER CATTLE ,28303,13270,1,-443,15033,41573,56361
2017-10-03 00:00:00,FEEDER CATTLE ,28243,13131,-216,-394,15112,41374,59557
2017-10-10 00:00:00,FEEDER CATTLE ,29891,13813,1648,682,16078,43704,59332
2017-10-17 00:00:00,FEEDER CATTLE ,30845,14125,954,312,16720,44970,60746
2017-10-24 00:00:00,FEEDER CATTLE ,30955,13937,110,-188,17018,44892,62895
2017-10-31 00:00:00,FEEDER CATTLE ,32281,16633,1326,2696,15648,48914,63489
2017-09-05 00:00:00,FEEDER CATTLE ,22325,9357,-1189,-1306,12968,31682,50346
2017-09-12 00:00:00,FEEDER CATTLE ,23019,9369,694,12,13650,32388,51499
2017-09-19 00:00:00,FEEDER CATTLE ,26010,11538,2991,2169,14472,37548,54152
2017-09-26 00:00:00,FEEDER CATTLE ,28459,13525,2449,1987,14934,41984,59765
2017-08-01 00:00:00,FEEDER CATTLE ,25506,11449,-1256,-397,14057,36955,59019
2017-08-08 00:00:00,FEEDER CATTLE ,25383,11428,-123,-21,13955,36811,61011
2017-08-15 00:00:00,FEEDER CATTLE ,23393,10469,-1990,-959,12924,33862,56650
2017-08-22 00:00:00,FEEDER CATTLE ,22989,10990,-404,521,11999,33979,54629
2017-08-29 00:00:00,FEEDER CATTLE ,23514,10663,525,-327,12851,34177,53200
2017-07-03 00:00:00,FEEDER CATTLE ,26521,11301,-87,282,15220,37822,57273
2017-07-11 00:00:00,FEEDER CATTLE ,25895,11299,-626,-2,14596,37194,58761
2017-07-18 00:00:00,FEEDER CATTLE ,26897,10658,1002,-641,16239,37555,60374
2017-07-25 00:00:00,FEEDER CATTLE ,26762,11846,-135,1188,14916,38608,60547
2017-06-06 00:00:00,FEEDER CATTLE ,27086,12518,1288,745,14568,39604,57455
2017-06-13 00:00:00,FEEDER CATTLE ,26911,12561,-175,43,14350,39472,57203
2017-06-20 00:00:00,FEEDER CATTLE ,25739,10871,-1172,-1690,14868,36610,54708
2017-06-27 00:00:00,FEEDER CATTLE ,26608,11019,869,148,15589,37627,56313
2017-05-02 00:00:00,FEEDER CATTLE ,28208,12799,-297,758,15409,41007,59185
2017-05-09 00:00:00,FEEDER CATTLE ,28168,14020,-40,1221,14148,42188,59364
2017-05-16 00:00:00,FEEDER CATTLE ,26673,12372,-1495,-1648,14301,39045,56980
2017-05-23 00:00:00,FEEDER CATTLE ,26925,12837,252,465,14088,39762,58558
2017-05-30 00:00:00,FEEDER CATTLE ,25798,11773,-1127,-1064,14025,37571,54964
2017-04-04 00:00:00,FEEDER CATTLE ,27557,10673,1148,-364,16884,38230,57891
2017-04-11 00:00:00,FEEDER CATTLE ,27969,11105,412,432,16864,39074,59296
2017-04-18 00:00:00,FEEDER CATTLE ,28160,11026,191,-79,17134,39186,60183
2017-04-25 00:00:00,FEEDER CATTLE ,28505,12041,345,1015,16464,40546,58423
2017-03-07 00:00:00,FEEDER CATTLE ,18617,12776,-391,523,5841,31393,50008
2017-03-14 00:00:00,FEEDER CATTLE ,19999,11447,1382,-1329,8552,31446,49791
2017-03-21 00:00:00,FEEDER CATTLE ,23213,10888,3214,-559,12325,34101,55188
2017-03-28 00:00:00,FEEDER CATTLE ,26409,11037,3196,149,15372,37446,57771
2017-02-07 00:00:00,FEEDER CATTLE ,20962,12052,-1402,116,8910,33014,48696
2017-02-14 00:00:00,FEEDER CATTLE ,20049,12851,-913,799,7198,32900,51212
2017-02-21 00:00:00,FEEDER CATTLE ,19844,12468,-205,-383,7376,32312,50956
2017-02-28 00:00:00,FEEDER CATTLE ,19008,12253,-836,-215,6755,31261,50958
2017-01-03 00:00:00,FEEDER CATTLE ,8565,6420,0,0,2145,14985,45994
2017-01-10 00:00:00,FEEDER CATTLE ,21738,13765,227,-210,7973,35503,48416
2017-01-17 00:00:00,FEEDER CATTLE ,22727,12981,989,-784,9746,35708,50497
2017-01-24 00:00:00,FEEDER CATTLE ,23959,12978,1232,-3,10981,36937,52053
2017-01-31 00:00:00,FEEDER CATTLE ,22364,11936,-1595,-1042,10428,34300,49614
2016-12-06 00:00:00,FEEDER CATTLE ,19143,15244,83,-368,3899,34387,46152
2016-12-13 00:00:00,FEEDER CATTLE ,20407,14679,1264,-565,5728,35086,44415
2016-12-20 00:00:00,FEEDER CATTLE ,20580,14115,173,-564,6465,34695,43627
2016-12-27 00:00:00,FEEDER CATTLE ,20793,13862,213,-253,6931,34655,44751
2016-11-01 00:00:00,FEEDER CATTLE ,18119,17443,-1204,-1131,676,35562,42142
2016-11-08 00:00:00,FEEDER CATTLE ,17348,17473,-771,30,-125,34821,42066
2016-11-15 00:00:00,FEEDER CATTLE ,18576,16888,1228,-585,1688,35464,43337
2016-11-22 00:00:00,FEEDER CATTLE ,18749,15505,173,-1383,3244,34254,43410
2016-11-29 00:00:00,FEEDER CATTLE ,19060,15612,311,107,3448,34672,44967
2016-10-04 00:00:00,FEEDER CATTLE ,18331,18006,474,28,325,36337,43223
2016-10-11 00:00:00,FEEDER CATTLE ,18481,18523,150,517,-42,37004,42511
2016-10-18 00:00:00,FEEDER CATTLE ,18790,18261,309,-262,529,37051,43831
2016-10-25 00:00:00,FEEDER CATTLE ,19323,18574,533,313,749,37897,43585
2016-09-06 00:00:00,FEEDER CATTLE ,16384,14735,330,1532,1649,31119,42055
2016-09-13 00:00:00,FEEDER CATTLE ,16317,15289,-67,554,1028,31606,41330
2016-09-20 00:00:00,FEEDER CATTLE ,17239,16222,922,933,1017,33461,43446
2016-09-27 00:00:00,FEEDER CATTLE ,17857,17978,618,1756,-121,35835,44354
2016-08-02 00:00:00,FEEDER CATTLE ,16484,14894,604,-455,1590,31378,44997
2016-08-09 00:00:00,FEEDER CATTLE ,16956,13372,472,-1522,3584,30328,45485
2016-08-16 00:00:00,FEEDER CATTLE ,16158,12108,-798,-1264,4050,28266,44251
2016-08-23 00:00:00,FEEDER CATTLE ,17248,11772,1090,-336,5476,29020,42493
2016-08-30 00:00:00,FEEDER CATTLE ,16054,13203,-1194,1431,2851,29257,40598
2016-07-05 00:00:00,FEEDER CATTLE ,15718,15473,-29,-500,245,31191,42730
2016-07-12 00:00:00,FEEDER CATTLE ,16222,15737,504,264,485,31959,43139
2016-07-19 00:00:00,FEEDER CATTLE ,16162,15723,-60,-14,439,31885,43486
2016-07-26 00:00:00,FEEDER CATTLE ,15880,15349,-282,-374,531,31229,43490
2016-06-07 00:00:00,FEEDER CATTLE ,15029,15494,258,392,-465,30523,38926
2016-06-14 00:00:00,FEEDER CATTLE ,15616,16404,587,910,-788,32020,40247
2016-06-21 00:00:00,FEEDER CATTLE ,16154,17109,538,705,-955,33263,41425
2016-06-28 00:00:00,FEEDER CATTLE ,15747,15973,-407,-1136,-226,31720,41714
2016-05-03 00:00:00,FEEDER CATTLE ,15563,15301,-516,449,262,30864,43486
2016-05-10 00:00:00,FEEDER CATTLE ,15847,15226,284,-75,621,31073,42055
2016-05-17 00:00:00,FEEDER CATTLE ,15482,14661,-365,-565,821,30143,40396
