Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2020-03-03 00:00:00,RANDOM LENGTH LUMBER ,1442,585,-919,-221,857,2027,3478
2020-03-10 00:00:00,RANDOM LENGTH LUMBER ,866,702,-576,117,164,1568,3187
2020-03-17 00:00:00,RANDOM LENGTH LUMBER ,355,595,-511,-107,-240,950,2664
2020-03-24 00:00:00,RANDOM LENGTH LUMBER ,386,769,31,174,-383,1155,2752
2020-03-31 00:00:00,RANDOM LENGTH LUMBER ,261,847,-125,78,-586,1108,2824
2020-02-04 00:00:00,RANDOM LENGTH LUMBER ,1534,708,-85,2,826,2242,3359
2020-02-11 00:00:00,RANDOM LENGTH LUMBER ,1869,818,335,110,1051,2687,4030
2020-02-18 00:00:00,RANDOM LENGTH LUMBER ,2150,840,281,22,1310,2990,4298
2020-02-25 00:00:00,RANDOM LENGTH LUMBER ,2361,806,211,-34,1555,3167,4532
2020-01-07 00:00:00,RANDOM LENGTH LUMBER ,1638,627,11,85,1011,2265,3330
2020-01-14 00:00:00,RANDOM LENGTH LUMBER ,1488,580,-150,-47,908,2068,3260
2020-01-21 00:00:00,RANDOM LENGTH LUMBER ,1553,674,65,94,879,2227,3236
2020-01-28 00:00:00,RANDOM LENGTH LUMBER ,1619,706,66,32,913,2325,3267
2019-12-03 00:00:00,RANDOM LENGTH LUMBER ,1635,572,36,-52,1063,2207,3225
2019-12-10 00:00:00,RANDOM LENGTH LUMBER ,1511,602,-124,30,909,2113,3260
2019-12-17 00:00:00,RANDOM LENGTH LUMBER ,1521,638,10,36,883,2159,3158
2019-12-31 00:00:00,RANDOM LENGTH LUMBER ,1627,542,11,-120,1085,2169,3277
2019-11-05 00:00:00,RANDOM LENGTH LUMBER ,1517,642,245,-198,875,2159,3149
2019-11-12 00:00:00,RANDOM LENGTH LUMBER ,1435,564,-82,-78,871,1999,2928
2019-11-19 00:00:00,RANDOM LENGTH LUMBER ,1485,535,50,-29,950,2020,3048
2019-11-26 00:00:00,RANDOM LENGTH LUMBER ,1599,624,114,89,975,2223,3317
2019-10-01 00:00:00,RANDOM LENGTH LUMBER ,597,834,-74,-18,-237,1431,2157
2019-10-08 00:00:00,RANDOM LENGTH LUMBER ,555,773,-42,-61,-218,1328,2264
