Date,Open,High,Low,Close,Adj Close,Volume
2005-11-12,63.700001,63.950001,61.924999,62.625000,62.625000,35090
2005-11-19,62.200001,62.474998,60.750000,62.549999,62.549999,20797
2005-11-26,62.849998,63.750000,61.900002,62.799999,62.799999,27029
2005-12-03,62.599998,63.000000,62.150002,62.549999,62.549999,17153
2005-12-10,62.450001,65.500000,62.150002,64.324997,64.324997,32693
2005-12-17,64.099998,65.650002,63.849998,65.250000,65.250000,27702
2005-12-24,64.949997,65.400002,64.650002,65.275002,65.275002,20203
2005-12-31,65.349998,65.349998,63.775002,64.474998,64.474998,36813
2006-01-07,64.800003,65.300003,58.825001,59.000000,59.000000,98476
2006-01-14,59.500000,59.950001,58.349998,59.250000,59.250000,42817
2006-01-21,59.200001,59.299999,55.174999,56.250000,56.250000,30832
2006-01-28,56.000000,56.299999,54.224998,55.025002,55.025002,19587
2006-02-04,55.049999,58.500000,55.049999,58.549999,58.549999,13268
2006-02-11,58.900002,63.424999,58.500000,63.174999,63.174999,40627
2006-02-18,63.500000,63.500000,61.099998,61.424999,61.424999,33544
2006-02-25,61.750000,63.200001,61.250000,62.000000,62.000000,54685
2006-03-04,62.049999,62.275002,58.500000,58.575001,58.575001,94802
2006-03-11,59.000000,59.900002,57.400002,59.099998,59.099998,58396
2006-03-18,59.424999,59.424999,56.400002,58.724998,58.724998,41738
2006-03-25,58.549999,58.599998,57.000000,57.349998,57.349998,17747
2006-04-01,57.799999,58.099998,53.849998,54.375000,54.375000,21878
2006-04-08,54.299999,54.549999,53.650002,54.224998,54.224998,7455
2006-04-15,63.400002,65.199997,63.400002,65.525002,65.525002,5087
2006-04-22,65.800003,67.974998,65.400002,67.974998,67.974998,4229
2006-04-29,68.400002,68.400002,67.000000,67.400002,67.400002,4756
2006-05-06,67.000000,67.699997,66.800003,67.300003,67.300003,14719
2006-05-13,67.199997,68.250000,66.050003,68.150002,68.150002,33765
2006-05-20,68.449997,68.449997,65.250000,66.775002,66.775002,33076
2006-05-27,66.849998,69.949997,66.849998,69.400002,69.400002,26084
2006-06-03,69.599998,72.699997,69.599998,72.949997,72.949997,20569
2006-06-10,73.625000,75.849998,73.199997,75.474998,75.474998,43352
2006-06-17,76.300003,77.099998,73.125000,73.224998,73.224998,40657
2006-06-24,72.925003,74.000000,71.400002,72.550003,72.550003,25780
2006-07-01,72.550003,73.300003,71.400002,71.250000,71.250000,17886
2006-07-08,71.125000,71.199997,70.175003,70.125000,70.125000,14696
2006-07-15,70.125000,70.300003,66.875000,67.375000,67.375000,54695
2006-07-22,66.974998,69.050003,66.375000,68.650002,68.650002,44580
2006-07-29,69.000000,69.750000,68.150002,69.974998,69.974998,28960
2006-08-05,70.050003,71.900002,70.000000,71.824997,71.824997,28462
2006-08-12,71.650002,71.800003,63.099998,66.324997,66.324997,54338
2006-08-19,66.699997,67.349998,65.000000,65.025002,65.025002,47339
2006-08-26,65.400002,67.300003,64.750000,66.550003,66.550003,50809
2006-09-02,67.400002,68.400002,66.150002,66.550003,66.550003,50295
2006-09-09,66.449997,67.699997,64.724998,66.000000,66.000000,104372
2006-09-16,65.650002,65.650002,62.400002,62.650002,62.650002,47698
2006-09-23,63.000000,63.150002,61.775002,63.625000,63.625000,27214
2006-09-30,63.849998,65.400002,63.849998,64.574997,64.574997,35370
2006-10-07,64.250000,65.300003,63.950001,65.150002,65.150002,26236
2006-10-14,61.500000,62.000000,58.349998,59.349998,59.349998,50914
2006-10-21,59.200001,64.900002,59.200001,64.599998,64.599998,69082
2006-10-28,64.800003,65.900002,63.849998,64.175003,64.175003,64774
2006-11-04,64.199997,65.724998,62.900002,62.974998,62.974998,104709
2006-11-11,62.500000,62.500000,60.750000,61.250000,61.250000,74448
2006-11-18,61.599998,62.875000,61.599998,62.974998,62.974998,30353
2006-11-25,63.700001,63.700001,60.799999,61.125000,61.125000,29886
2006-12-02,60.400002,62.599998,60.349998,62.325001,62.325001,21675
2006-12-09,61.900002,62.599998,61.150002,62.250000,62.250000,26859
2006-12-16,62.000000,63.200001,61.825001,63.049999,63.049999,30212
2006-12-23,63.150002,63.275002,60.275002,61.700001,61.700001,21233
2006-12-30,61.299999,62.500000,59.150002,60.400002,60.400002,44197
2007-01-06,60.400002,61.150002,59.450001,60.375000,60.375000,112849
2007-01-13,60.599998,62.299999,60.000000,61.575001,61.575001,57620
2007-01-20,61.700001,63.900002,60.750000,63.875000,63.875000,38376
2007-01-27,64.000000,65.300003,63.400002,65.349998,65.349998,21062
2007-02-03,65.500000,66.599998,64.250000,66.275002,66.275002,15263
2007-02-10,66.750000,69.400002,66.625000,68.500000,68.500000,44951
2007-02-17,69.000000,69.400002,66.199997,66.750000,66.750000,52302
2007-02-24,66.599998,68.800003,65.650002,66.349998,66.349998,68318
2007-03-03,66.099998,68.675003,64.750000,67.949997,67.949997,101174
2007-03-10,68.500000,68.500000,64.125000,64.400002,64.400002,85649
2007-03-17,64.224998,65.050003,63.000000,63.575001,63.575001,41772
2007-03-24,64.199997,64.199997,63.049999,63.849998,63.849998,25785
2007-03-31,64.000000,65.699997,64.000000,65.175003,65.175003,23640
2007-04-07,65.324997,65.474998,64.599998,65.474998,65.474998,17926
2007-04-14,65.550003,76.875000,65.550003,76.574997,76.574997,2422
2007-04-21,76.500000,76.500000,74.400002,74.449997,74.449997,3104
2007-04-28,75.599998,75.599998,75.199997,75.250000,75.250000,4448
2007-05-05,75.699997,75.699997,73.500000,73.550003,73.550003,5716
2007-05-12,73.474998,75.925003,73.474998,75.400002,75.400002,47740
2007-05-19,75.250000,75.500000,74.150002,74.724998,74.724998,32266
2007-05-26,74.500000,75.275002,74.400002,74.875000,74.875000,31852
2007-06-02,74.525002,74.699997,72.800003,72.875000,72.875000,29996
2007-06-09,72.800003,76.949997,72.500000,76.449997,76.449997,32729
2007-06-16,76.425003,76.699997,73.750000,74.025002,74.025002,60553
2007-06-23,73.900002,74.349998,70.875000,71.224998,71.224998,37715
2007-06-30,70.849998,72.500000,70.025002,71.324997,71.324997,17470
2007-07-07,71.099998,71.099998,68.925003,69.025002,69.025002,10571
2007-07-14,69.099998,75.949997,69.099998,73.875000,73.875000,75864
2007-07-21,74.275002,74.949997,72.650002,72.775002,72.775002,35713
2007-07-28,72.900002,75.500000,72.074997,74.375000,74.375000,21202
2007-08-04,74.900002,75.900002,73.250000,73.425003,73.425003,19636
2007-08-11,73.900002,74.199997,65.724998,67.275002,67.275002,54787
2007-08-18,67.349998,71.400002,66.849998,70.650002,70.650002,45367
2007-08-25,70.650002,70.650002,66.849998,66.824997,66.824997,46092
2007-09-01,66.849998,67.949997,65.599998,66.300003,66.300003,38603
2007-09-08,66.800003,67.150002,65.050003,65.550003,65.550003,86671
2007-09-15,65.949997,66.250000,60.924999,61.349998,61.349998,44828
2007-09-22,61.299999,61.799999,58.450001,58.900002,58.900002,33156
2007-09-29,58.000000,59.000000,57.049999,58.224998,58.224998,20776
2007-10-06,58.099998,58.299999,57.150002,57.625000,57.625000,20407
2007-10-13,58.650002,59.099998,56.900002,56.924999,56.924999,41644
2007-10-20,56.875000,57.325001,54.200001,54.525002,54.525002,43420
2007-10-27,54.599998,55.400002,52.099998,52.424999,52.424999,49680
2007-11-03,52.325001,54.400002,51.000000,53.900002,53.900002,84785
2007-11-10,53.799999,54.500000,52.349998,52.525002,52.525002,86414
2007-11-17,52.275002,56.125000,50.700001,55.599998,55.599998,61920
2007-11-24,55.625000,56.099998,54.424999,54.900002,54.900002,38149
2007-12-01,54.799999,55.525002,53.849998,55.474998,55.474998,25633
2007-12-08,55.500000,55.924999,54.900002,55.099998,55.099998,29143
2007-12-15,59.700001,60.275002,59.224998,59.724998,59.724998,37212
2007-12-22,59.849998,60.849998,57.125000,57.299999,57.299999,33466
2007-12-29,57.200001,58.099998,56.049999,56.400002,56.400002,37044
2008-01-05,56.250000,56.799999,53.950001,54.000000,54.000000,106953
2008-01-12,54.500000,56.224998,53.875000,54.974998,54.974998,74276
2008-01-19,54.650002,56.750000,54.349998,56.200001,56.200001,31579
2008-01-26,56.349998,59.750000,55.750000,59.875000,59.875000,31785
2008-02-02,59.750000,60.099998,58.049999,58.075001,58.075001,18425
2008-02-09,58.075001,65.050003,57.825001,64.199997,64.199997,40161
2008-02-16,64.349998,65.500000,63.299999,63.500000,63.500000,58289
2008-02-23,62.650002,62.650002,59.650002,59.950001,59.950001,76170
2008-03-01,59.700001,60.000000,56.700001,57.849998,57.849998,87602
2008-03-08,57.799999,58.900002,54.700001,55.025002,55.025002,98703
2008-03-15,55.099998,57.000000,54.325001,56.325001,56.325001,50695
2008-03-22,56.400002,58.700001,55.549999,58.099998,58.099998,45702
2008-03-29,56.525002,58.950001,55.000000,58.525002,58.525002,30240
2008-04-05,58.500000,59.950001,58.500000,58.950001,58.950001,17171
2008-04-12,58.900002,72.675003,58.650002,72.724998,72.724998,3385
2008-04-19,72.224998,76.000000,71.500000,76.074997,76.074997,4180
2008-04-26,75.599998,76.000000,72.199997,73.400002,73.400002,4365
2008-05-03,73.699997,80.199997,73.699997,80.224998,80.224998,3169
2008-05-10,80.199997,82.400002,76.000000,76.349998,76.349998,39488
2008-05-17,76.250000,77.925003,75.750000,77.849998,77.849998,34792
2008-05-24,77.050003,78.250000,76.000000,77.750000,77.750000,33754
2008-05-31,77.599998,77.599998,74.875000,75.125000,75.125000,22341
2008-06-07,74.750000,74.750000,73.300003,73.400002,73.400002,26137
2008-06-14,73.625000,77.275002,72.625000,77.150002,77.150002,51969
2008-06-21,77.300003,77.300003,72.824997,73.199997,73.199997,30930
2008-06-28,72.900002,72.900002,70.875000,72.275002,72.275002,12278
2008-07-05,72.324997,75.000000,71.599998,74.974998,74.974998,12047
2008-07-12,74.949997,78.050003,74.550003,76.900002,76.900002,65236
2008-07-19,77.099998,79.900002,76.474998,78.599998,78.599998,51984
2008-07-26,79.074997,81.800003,77.199997,81.574997,81.574997,33521
2008-08-02,82.150002,88.974998,81.900002,88.974998,88.974998,21051
2008-08-09,89.150002,90.000000,75.199997,75.550003,75.550003,28639
2008-08-16,75.750000,76.500000,73.599998,73.750000,73.750000,46199
2008-08-23,73.849998,74.175003,68.250000,68.425003,68.425003,59947
2008-08-30,68.199997,70.425003,68.074997,69.425003,69.425003,56319
2008-09-06,69.449997,70.000000,65.925003,66.099998,66.099998,108063
2008-09-13,66.224998,69.449997,65.500000,68.199997,68.199997,70341
2008-09-20,68.699997,69.750000,67.750000,69.625000,69.625000,39080
2008-09-27,69.000000,69.500000,64.974998,66.425003,66.425003,29118
2008-10-04,65.875000,68.000000,64.724998,66.000000,66.000000,15349
2008-10-11,66.250000,66.300003,55.450001,56.299999,56.299999,48915
2008-10-18,56.750000,58.700001,56.000000,58.500000,58.500000,53059
2008-10-25,58.450001,59.174999,54.799999,54.799999,54.799999,61362
2008-11-01,54.924999,55.950001,53.799999,55.400002,55.400002,65496
2008-11-08,55.049999,56.575001,54.400002,55.575001,55.575001,91160
2008-11-15,55.250000,57.375000,55.049999,56.875000,56.875000,45807
2008-11-22,57.125000,59.700001,57.025002,59.500000,59.500000,17664
2008-11-29,58.924999,59.200001,56.825001,57.450001,57.450001,31187
2008-12-06,57.650002,57.799999,55.900002,56.025002,56.025002,24032
2008-12-13,62.474998,62.974998,61.500000,61.700001,61.700001,41322
2008-12-20,61.650002,61.799999,58.849998,58.950001,58.950001,33106
2008-12-27,59.000000,63.875000,58.900002,63.849998,63.849998,43931
2009-01-03,63.950001,65.300003,62.150002,62.450001,62.450001,86067
2009-01-10,62.349998,62.700001,58.450001,59.950001,59.950001,80565
2009-01-17,59.950001,60.325001,58.125000,58.924999,58.924999,34024
2009-01-24,58.650002,59.075001,55.549999,58.549999,58.549999,35105
2009-01-31,58.474998,58.849998,56.075001,56.349998,56.349998,24675
2009-02-07,56.500000,59.049999,56.000000,58.825001,58.825001,13511
2009-02-14,63.250000,63.424999,57.900002,57.950001,57.950001,44996
2009-02-21,58.125000,61.075001,56.875000,60.900002,60.900002,49718
2009-02-28,60.924999,62.875000,59.825001,62.500000,62.500000,67927
2009-03-07,62.500000,63.750000,59.900002,63.200001,63.200001,87069
2009-03-14,62.900002,63.450001,61.674999,61.750000,61.750000,43891
2009-03-21,61.750000,61.849998,59.750000,60.474998,60.474998,33833
2009-03-28,60.200001,60.900002,59.325001,60.275002,60.275002,24333
2009-04-04,60.000000,60.299999,57.900002,58.000000,58.000000,18725
2009-04-11,58.250000,72.125000,57.125000,72.250000,72.250000,7687
2009-04-18,71.625000,71.625000,68.875000,69.000000,69.000000,5203
2009-04-25,66.000000,66.699997,57.250000,58.474998,58.474998,9189
2009-05-02,56.849998,62.025002,54.900002,61.125000,61.125000,5997
2009-05-09,61.400002,67.699997,60.599998,66.525002,66.525002,22032
2009-05-16,66.599998,67.275002,64.849998,65.974998,65.974998,47405
2009-05-23,66.150002,66.400002,63.500000,63.924999,63.924999,34204
2009-05-30,63.700001,64.300003,56.375000,57.174999,57.174999,48859
2009-06-06,57.150002,57.974998,56.799999,57.025002,57.025002,21100
2009-06-13,60.075001,62.099998,58.000000,61.424999,61.424999,40355
2009-06-20,61.424999,61.599998,56.275002,56.700001,56.700001,23790
2009-06-27,57.275002,60.375000,56.900002,59.974998,59.974998,19401
2009-07-04,60.400002,61.700001,58.325001,60.150002,60.150002,11854
2009-07-11,59.750000,65.550003,58.400002,64.675003,64.675003,40178
2009-07-18,64.775002,65.000000,58.625000,59.049999,59.049999,44370
2009-07-25,59.250000,59.625000,54.375000,56.025002,56.025002,35129
2009-08-01,55.799999,55.974998,48.799999,48.799999,48.799999,16635
2009-08-08,48.974998,49.474998,47.700001,49.125000,49.125000,14593
2009-08-15,44.400002,48.000000,43.049999,47.849998,47.849998,55674
2009-08-22,48.400002,49.525002,46.400002,48.075001,48.075001,55319
2009-08-29,47.299999,51.150002,47.299999,50.500000,50.500000,61654
2009-09-05,49.500000,54.049999,49.500000,52.474998,52.474998,81044
2009-09-12,52.250000,54.150002,50.424999,50.799999,50.799999,71902
2009-09-19,50.099998,51.450001,49.174999,49.950001,49.950001,26430
2009-09-26,50.200001,50.924999,48.900002,49.250000,49.250000,17992
2009-10-03,49.049999,51.875000,48.775002,50.849998,50.849998,13380
2009-10-10,50.650002,54.724998,50.075001,54.099998,54.099998,41268
2009-10-17,54.075001,54.950001,52.099998,53.025002,53.025002,59587
2009-10-24,53.174999,57.625000,52.825001,56.700001,56.700001,79001
2009-10-31,56.700001,58.400002,55.625000,55.700001,55.700001,72589
2009-11-07,55.750000,56.400002,54.299999,55.000000,55.000000,87852
2009-11-14,54.724998,57.849998,54.549999,57.599998,57.599998,53846
2009-11-21,58.000000,60.075001,57.775002,59.025002,59.025002,25935
2009-11-28,59.250000,61.250000,58.400002,61.150002,61.150002,30014
2009-12-05,61.650002,64.000000,61.599998,64.000000,64.000000,17650
2009-12-12,64.099998,67.775002,64.099998,65.125000,65.125000,53110
2009-12-19,65.175003,65.925003,63.650002,63.799999,63.799999,33605
2009-12-26,63.950001,66.250000,63.950001,65.599998,65.599998,35224
2010-01-02,65.925003,68.050003,65.500000,67.250000,67.250000,81954
2010-01-09,67.250000,70.175003,65.550003,69.974998,69.974998,109969
2010-01-16,70.550003,71.474998,69.025002,69.849998,69.849998,49767
2010-01-23,69.599998,69.650002,65.949997,66.500000,66.500000,29210
2010-01-30,66.400002,66.949997,64.250000,66.699997,66.699997,25591
2010-02-06,67.000000,68.175003,66.699997,67.449997,67.449997,19733
2010-02-13,68.300003,70.849998,67.875000,69.650002,69.650002,48690
2010-02-20,70.150002,72.925003,69.025002,72.800003,72.800003,74390
2010-02-27,72.925003,74.150002,71.949997,73.099998,73.099998,80611
2010-03-06,73.125000,73.425003,71.525002,72.650002,72.650002,87197
2010-03-13,72.750000,73.500000,71.050003,73.349998,73.349998,49343
2010-03-20,73.400002,73.925003,69.324997,69.675003,69.675003,36240
2010-03-27,71.449997,75.025002,71.099998,74.125000,74.125000,30683
2010-04-03,75.025002,77.949997,74.900002,76.224998,76.224998,30194
2010-04-10,76.349998,86.800003,76.150002,86.425003,86.425003,8931
2010-04-17,86.500000,89.300003,85.500000,87.400002,87.400002,5714
2010-04-24,87.400002,89.400002,86.400002,89.525002,89.525002,7216
2010-05-01,89.750000,90.175003,88.099998,88.500000,88.500000,5744
2010-05-08,88.900002,89.175003,87.699997,88.199997,88.199997,17369
2010-05-15,83.349998,83.500000,79.400002,81.449997,81.449997,89146
2010-05-22,81.074997,82.125000,80.574997,81.849998,81.849998,32502
2010-05-29,81.525002,81.925003,78.949997,79.050003,79.050003,30620
2010-06-05,79.000000,79.000000,77.099998,77.775002,77.775002,17530
2010-06-12,77.824997,81.050003,77.824997,80.875000,80.875000,55006
2010-06-19,81.224998,82.750000,79.800003,80.724998,80.724998,32626
2010-06-26,80.949997,81.050003,78.150002,78.199997,78.199997,25957
2010-07-03,78.400002,79.375000,78.150002,78.625000,78.625000,17688
2010-07-10,78.425003,82.175003,77.599998,81.699997,81.699997,33789
2010-07-17,81.875000,83.324997,79.474998,83.224998,83.224998,65848
2010-07-24,83.250000,85.775002,81.750000,85.824997,85.824997,43151
2010-07-31,86.199997,87.574997,81.900002,82.025002,82.025002,33250
2010-08-07,82.199997,82.900002,81.150002,82.875000,82.875000,25425
2010-08-14,74.949997,79.349998,74.324997,77.199997,77.199997,83420
2010-08-21,77.800003,78.699997,74.724998,74.824997,74.824997,70055
2010-08-28,75.000000,77.650002,74.099998,77.199997,77.199997,82968
2010-09-04,77.199997,78.050003,75.375000,77.250000,77.250000,86498
2010-09-11,77.050003,79.650002,76.275002,77.699997,77.699997,94847
2010-09-18,77.800003,79.750000,77.500000,79.025002,79.025002,44988
2010-09-25,78.900002,79.800003,76.125000,76.375000,76.375000,44819
2010-10-02,76.300003,76.300003,74.199997,74.525002,74.525002,28401
2010-10-09,74.599998,74.599998,68.574997,68.900002,68.900002,47465
2010-10-16,68.949997,70.925003,67.500000,70.650002,70.650002,75881
2010-10-23,70.375000,70.400002,66.125000,66.199997,66.199997,82987
2010-10-30,66.449997,68.324997,65.150002,66.949997,66.949997,93855
2010-11-06,66.900002,69.675003,66.500000,68.974998,68.974998,114453
2010-11-13,68.775002,69.849998,67.449997,69.125000,69.125000,63717
2010-11-20,69.250000,70.775002,68.800003,70.349998,70.349998,24647
2010-11-27,70.500000,70.500000,68.400002,69.275002,69.275002,25894
2010-12-04,69.074997,69.750000,67.824997,69.449997,69.449997,21766
2010-12-11,69.449997,76.525002,68.849998,75.949997,75.949997,54656
2010-12-18,75.949997,79.099998,75.349998,78.724998,78.724998,57683
2010-12-25,78.775002,80.000000,77.974998,79.750000,79.750000,49037
2011-01-01,79.599998,80.099998,77.099998,79.425003,79.425003,88619
2011-01-08,79.574997,81.300003,79.050003,79.525002,79.525002,110591
2011-01-15,79.699997,81.525002,79.349998,80.324997,80.324997,50865
2011-01-22,80.400002,86.074997,79.925003,85.750000,85.750000,52173
2011-01-29,86.550003,87.599998,82.824997,84.500000,84.500000,32245
2011-02-05,84.500000,87.000000,84.400002,86.400002,86.400002,18142
2011-02-12,86.425003,95.000000,85.550003,92.275002,92.275002,82902
2011-02-19,92.724998,93.949997,89.300003,90.199997,90.199997,79415
2011-02-26,90.099998,90.199997,87.324997,88.474998,88.474998,96493
2011-03-05,88.474998,90.625000,86.199997,88.150002,88.150002,142011
2011-03-12,87.849998,89.175003,84.074997,88.324997,88.324997,79669
2011-03-19,88.500000,93.125000,87.900002,92.474998,92.474998,38411
