Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2019-10-15 00:00:00,LIVE CATTLE ,90293,55013,3382,-4208,35280,145306,300028
2019-10-22 00:00:00,LIVE CATTLE ,95695,53471,5402,-1542,42224,149166,306948
2019-10-29 00:00:00,LIVE CATTLE ,102631,55323,6936,1852,47308,157954,318668
2019-09-03 00:00:00,LIVE CATTLE ,94315,64765,1896,3708,29550,159080,343125
2019-09-10 00:00:00,LIVE CATTLE ,93893,73839,-422,9074,20054,167732,355921
2019-09-17 00:00:00,LIVE CATTLE ,96243,74432,2350,593,21811,170675,335187
2019-09-24 00:00:00,LIVE CATTLE ,93705,72208,-2538,-2224,21497,165913,325373
2019-08-06 00:00:00,LIVE CATTLE ,96532,47344,-4383,3054,49188,143876,314504
2019-08-13 00:00:00,LIVE CATTLE ,93464,48732,-3068,1388,44732,142196,317899
2019-08-20 00:00:00,LIVE CATTLE ,91194,60419,-2270,11687,30775,151613,329720
2019-08-27 00:00:00,LIVE CATTLE ,92419,61057,1225,638,31362,153476,332840
2019-07-02 00:00:00,LIVE CATTLE ,105290,50911,-3011,1553,54379,156201,349488
2019-07-09 00:00:00,LIVE CATTLE ,102511,49753,-2779,-1158,52758,152264,336340
2019-07-16 00:00:00,LIVE CATTLE ,102309,47003,-202,-2750,55306,149312,328231
2019-07-23 00:00:00,LIVE CATTLE ,99574,46084,-2735,-919,53490,145658,323342
2019-07-30 00:00:00,LIVE CATTLE ,100915,44290,1341,-1794,56625,145205,320726
2019-06-04 00:00:00,LIVE CATTLE ,124443,42525,-7872,8401,81918,166968,373198
2019-06-11 00:00:00,LIVE CATTLE ,113250,44311,-11193,1786,68939,157561,359965
2019-06-18 00:00:00,LIVE CATTLE ,112836,46575,-414,2264,66261,159411,351973
2019-06-25 00:00:00,LIVE CATTLE ,108301,49358,-4535,2783,58943,157659,350577
2019-05-07 00:00:00,LIVE CATTLE ,153372,26725,-21333,-2283,126647,180097,383343
2019-05-14 00:00:00,LIVE CATTLE ,143065,28416,-10307,1691,114649,171481,379870
2019-05-21 00:00:00,LIVE CATTLE ,136361,31869,-6704,3453,104492,168230,379795
2019-05-28 00:00:00,LIVE CATTLE ,132315,34124,-4046,2255,98191,166439,378704
2019-04-02 00:00:00,LIVE CATTLE ,193786,38686,-6310,-6289,155100,232472,440142
2019-04-09 00:00:00,LIVE CATTLE ,195081,36351,1295,-2335,158730,231432,443608
2019-04-16 00:00:00,LIVE CATTLE ,202072,38362,6991,2011,163710,240434,448683
2019-04-23 00:00:00,LIVE CATTLE ,204720,39582,2648,1220,165138,244302,451531
2019-04-30 00:00:00,LIVE CATTLE ,174705,29008,-30015,-10574,145697,203713,417847
2019-03-05 00:00:00,LIVE CATTLE ,180903,44907,8840,2882,135996,225810,423752
2019-03-12 00:00:00,LIVE CATTLE ,182501,46321,1598,1414,136180,228822,430551
2019-03-19 00:00:00,LIVE CATTLE ,194634,44344,12133,-1977,150290,238978,443576
2019-03-26 00:00:00,LIVE CATTLE ,200096,44975,5462,631,155121,245071,450055
2019-02-05 00:00:00,LIVE CATTLE ,155658,38614,3569,-4865,117044,194272,386423
