Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2015-05-19,NEW ZEALAND DOLLAR ,11192,13423,-3076,925,-2231,24615,26331
2015-05-26,NEW ZEALAND DOLLAR ,10426,15513,-766,2090,-5087,25939,28514
2015-04-07,NEW ZEALAND DOLLAR ,16950,11172,507,-1240,5778,28122,24920
2015-04-14,NEW ZEALAND DOLLAR ,17081,11078,131,-94,6003,28159,25176
2015-04-21,NEW ZEALAND DOLLAR ,18473,9985,1392,-1093,8488,28458,26617
2015-04-28,NEW ZEALAND DOLLAR ,18281,8101,-192,-1884,10180,26382,28071
2015-03-03,NEW ZEALAND DOLLAR ,14597,15964,3490,527,-1367,30561,27610
2015-03-10,NEW ZEALAND DOLLAR ,13347,15827,-1250,-137,-2480,29174,29726
2015-03-17,NEW ZEALAND DOLLAR ,13117,14258,-230,-1569,-1141,27375,23317
2015-03-24,NEW ZEALAND DOLLAR ,12149,13015,-968,-1243,-866,25164,20958
2015-03-31,NEW ZEALAND DOLLAR ,16443,12412,4294,-603,4031,28855,24049
2015-02-03,NEW ZEALAND DOLLAR ,10537,15034,-1371,-533,-4497,25571,25687
2015-02-10,NEW ZEALAND DOLLAR ,9272,15472,-1265,438,-6200,24744,26593
2015-02-17,NEW ZEALAND DOLLAR ,10021,15774,749,302,-5753,25795,27700
2015-02-24,NEW ZEALAND DOLLAR ,11107,15437,1086,-337,-4330,26544,27328
2015-01-06,NEW ZEALAND DOLLAR ,9865,10772,1629,690,-907,20637,19437
2015-01-13,NEW ZEALAND DOLLAR ,8396,10172,-1469,-600,-1776,18568,21064
2015-01-20,NEW ZEALAND DOLLAR ,10941,12758,2545,2586,-1817,23699,22818
2015-01-27,NEW ZEALAND DOLLAR ,11908,15567,967,2809,-3659,27475,25594
2014-12-09,NEW ZEALAND DOLLAR ,9786,12081,514,1129,-2295,21867,23550
2014-12-16,NEW ZEALAND DOLLAR ,9865,10504,79,-1577,-639,20369,18447
2014-12-23,NEW ZEALAND DOLLAR ,9786,11194,-79,690,-1408,20980,19295
2014-12-30,NEW ZEALAND DOLLAR ,8236,10082,-1550,-1112,-1846,18318,18071
2014-11-04,NEW ZEALAND DOLLAR ,9737,13846,1231,1442,-4109,23583,23716
2014-11-11,NEW ZEALAND DOLLAR ,9244,10233,-493,-3613,-989,19477,19809
2014-11-18,NEW ZEALAND DOLLAR ,9134,10381,-110,148,-1247,19515,19907
2014-10-07,NEW ZEALAND DOLLAR ,10052,10152,-40,124,-100,20204,19214
2014-10-14,NEW ZEALAND DOLLAR ,9171,11555,-881,1403,-2384,20726,21317
2014-10-21,NEW ZEALAND DOLLAR ,8526,10858,-645,-697,-2332,19384,21311
2014-10-28,NEW ZEALAND DOLLAR ,8506,12404,-20,1546,-3898,20910,22023
2014-09-02,NEW ZEALAND DOLLAR ,15623,5451,-782,887,10172,21074,23319
2014-09-09,NEW ZEALAND DOLLAR ,14369,4847,-1254,-604,9522,19216,24920
2014-09-16,NEW ZEALAND DOLLAR ,9814,8694,-4555,3847,1120,18508,16050
2014-09-23,NEW ZEALAND DOLLAR ,9779,7938,-35,-756,1841,17717,16146
2014-09-30,NEW ZEALAND DOLLAR ,10092,10028,313,2090,64,20120,18209
2014-08-05,NEW ZEALAND DOLLAR ,18949,4449,-4603,-3814,14500,23398,25603
2014-08-12,NEW ZEALAND DOLLAR ,17913,4484,-1036,35,13429,22397,25214
2014-08-19,NEW ZEALAND DOLLAR ,16796,4764,-1117,280,12032,21560,24048
2014-08-26,NEW ZEALAND DOLLAR ,16405,4564,-391,-200,11841,20969,23619
2014-07-01,NEW ZEALAND DOLLAR ,26563,17578,1708,-1125,8985,44141,33455
2014-07-08,NEW ZEALAND DOLLAR ,26750,12334,187,-5244,14416,39084,36123
2014-07-15,NEW ZEALAND DOLLAR ,26570,11117,-180,-1217,15453,37687,32879
2014-07-22,NEW ZEALAND DOLLAR ,26028,10896,-542,-221,15132,36924,32728
2014-07-29,NEW ZEALAND DOLLAR ,23552,8263,-2476,-2633,15289,31815,30531
2014-06-03,NEW ZEALAND DOLLAR ,22400,4869,366,779,17531,27269,30066
2014-06-10,NEW ZEALAND DOLLAR ,20401,3546,-1999,-1323,16855,23947,32946
2014-06-17,NEW ZEALAND DOLLAR ,21671,17938,1270,14392,3733,39609,28467
2014-06-24,NEW ZEALAND DOLLAR ,24855,18703,3184,765,6152,43558,31415
2014-05-06,NEW ZEALAND DOLLAR ,25027,4334,2048,-165,20693,29361,33025
2014-05-13,NEW ZEALAND DOLLAR ,23806,4466,-1221,132,19340,28272,30932
2014-05-20,NEW ZEALAND DOLLAR ,22486,4892,-1320,426,17594,27378,30556
2014-05-27,NEW ZEALAND DOLLAR ,22034,4090,-452,-802,17944,26124,30649
2014-04-01,NEW ZEALAND DOLLAR ,25765,7285,-478,-745,18480,33050,32313
2014-04-08,NEW ZEALAND DOLLAR ,26521,6755,756,-530,19766,33276,32898
2014-04-15,NEW ZEALAND DOLLAR ,26671,6824,150,69,19847,33495,33100
2014-04-22,NEW ZEALAND DOLLAR ,26056,5881,-615,-943,20175,31937,32579
2014-04-29,NEW ZEALAND DOLLAR ,22979,4499,-3077,-1382,18480,27478,29858
2014-03-04,NEW ZEALAND DOLLAR ,19346,5914,2817,367,13432,25260,25616
2014-03-11,NEW ZEALAND DOLLAR ,21155,6706,1809,792,14449,27861,31905
2014-03-18,NEW ZEALAND DOLLAR ,24645,8894,3490,2188,15751,33539,31463
2014-03-25,NEW ZEALAND DOLLAR ,26243,8030,1598,-864,18213,34273,32748
2014-02-04,NEW ZEALAND DOLLAR ,14588,6556,-2018,-365,8032,21144,20098
2014-02-11,NEW ZEALAND DOLLAR ,13176,5535,-1412,-1021,7641,18711,19085
2014-02-18,NEW ZEALAND DOLLAR ,15331,6425,2155,890,8906,21756,21516
2014-02-25,NEW ZEALAND DOLLAR ,16529,5547,1198,-878,10982,22076,22142
2014-01-07,NEW ZEALAND DOLLAR ,14803,6937,605,-554,7866,21740,20039
2014-01-14,NEW ZEALAND DOLLAR ,17539,7925,2736,988,9614,25464,22870
2014-01-21,NEW ZEALAND DOLLAR ,17330,8774,-209,849,8556,26104,22817
2014-01-28,NEW ZEALAND DOLLAR ,16606,6921,-724,-1853,9685,23527,21796
2013-12-03,NEW ZEALAND DOLLAR ,13660,6021,-2404,206,7639,19681,18318
2013-12-10,NEW ZEALAND DOLLAR ,13183,4630,-477,-1391,8553,17813,19953
2013-12-17,NEW ZEALAND DOLLAR ,12842,7169,-341,2539,5673,20011,17939
2013-12-24,NEW ZEALAND DOLLAR ,13899,7443,1057,274,6456,21342,18668
2013-11-05,NEW ZEALAND DOLLAR ,16937,7229,-768,149,9708,24166,22367
2013-11-12,NEW ZEALAND DOLLAR ,16814,6448,-123,-781,10366,23262,21996
2013-11-19,NEW ZEALAND DOLLAR ,18940,6464,2126,16,12476,25404,24450
2013-11-26,NEW ZEALAND DOLLAR ,16064,5815,-2876,-649,10249,21879,20919
2013-10-01,NEW ZEALAND DOLLAR ,17706,6815,2236,-600,10891,24521,22577
2013-10-08,NEW ZEALAND DOLLAR ,18343,7577,637,762,10766,25920,23230
2013-10-15,NEW ZEALAND DOLLAR ,19379,6711,1036,-866,12668,26090,24608
2013-10-22,NEW ZEALAND DOLLAR ,21349,8235,1970,1524,13114,29584,27336
2013-10-29,NEW ZEALAND DOLLAR ,17705,7080,-3644,-1155,10625,24785,23564
2013-09-03,NEW ZEALAND DOLLAR ,6384,7181,-1079,-30,-797,13565,13105
2013-09-10,NEW ZEALAND DOLLAR ,8068,8669,1684,1488,-601,16737,15097
2013-09-17,NEW ZEALAND DOLLAR ,12463,6806,4395,-1863,5657,19269,15842
2013-09-24,NEW ZEALAND DOLLAR ,15470,7415,3007,609,8055,22885,19621
2013-08-06,NEW ZEALAND DOLLAR ,4595,6134,-998,21,-1539,10729,11572
2013-08-13,NEW ZEALAND DOLLAR ,6632,6435,2037,301,197,13067,11976
2013-08-20,NEW ZEALAND DOLLAR ,9760,7370,3128,935,2390,17130,13500
2013-08-27,NEW ZEALAND DOLLAR ,7463,7211,-2297,-159,252,14674,12193
2013-07-02,NEW ZEALAND DOLLAR ,5288,6462,-89,374,-1174,11750,12384
2013-07-09,NEW ZEALAND DOLLAR ,5390,6398,102,-64,-1008,11788,12512
2013-07-16,NEW ZEALAND DOLLAR ,4224,6968,-1166,570,-2744,11192,12904
2013-07-23,NEW ZEALAND DOLLAR ,4517,6363,293,-605,-1846,10880,12613
2013-06-04,NEW ZEALAND DOLLAR ,11700,5687,-7966,32,6013,17387,25530
2013-06-11,NEW ZEALAND DOLLAR ,8940,6287,-2760,600,2653,15227,26293
2013-06-18,NEW ZEALAND DOLLAR ,8469,6343,-471,56,2126,14812,11742
2013-06-25,NEW ZEALAND DOLLAR ,5377,6088,-3092,-255,-711,11465,11632
2013-05-07,NEW ZEALAND DOLLAR ,37775,9239,-409,105,28536,47014,46005
2013-05-14,NEW ZEALAND DOLLAR ,30436,7220,-7339,-2019,23216,37656,37320
2013-05-21,NEW ZEALAND DOLLAR ,23978,6196,-6458,-1024,17782,30174,32833
2013-05-28,NEW ZEALAND DOLLAR ,19666,5655,-4312,-541,14011,25321,29377
2013-04-02,NEW ZEALAND DOLLAR ,31358,12971,3412,1941,18387,44329,39229
2013-04-09,NEW ZEALAND DOLLAR ,35358,10208,4000,-2763,25150,45566,42549
2013-04-16,NEW ZEALAND DOLLAR ,39986,9178,4628,-1030,30808,49164,46640
2013-04-23,NEW ZEALAND DOLLAR ,38027,10322,-1959,1144,27705,48349,45127
2013-04-30,NEW ZEALAND DOLLAR ,38184,9134,157,-1188,29050,47318,46571
2013-03-05,NEW ZEALAND DOLLAR ,23812,4768,242,1495,19044,28580,31547
2013-03-12,NEW ZEALAND DOLLAR ,24250,4900,438,132,19350,29150,32813
2013-03-26,NEW ZEALAND DOLLAR ,27946,11030,4562,123,16916,38976,34922
2013-02-05,NEW ZEALAND DOLLAR ,26343,3643,-487,-1371,22700,29986,37058
2013-02-12,NEW ZEALAND DOLLAR ,24898,3560,-1445,-83,21338,28458,35107
2013-02-19,NEW ZEALAND DOLLAR ,28153,3460,3255,-100,24693,31613,37555
2013-02-26,NEW ZEALAND DOLLAR ,23570,3273,-4583,-187,20297,26843,32864
2013-01-08,NEW ZEALAND DOLLAR ,26635,7415,803,-1335,19220,34050,36531
2013-01-15,NEW ZEALAND DOLLAR ,29920,7658,3285,243,22262,37578,38654
2013-01-22,NEW ZEALAND DOLLAR ,28815,5283,-1105,-2375,23532,34098,37179
2013-01-29,NEW ZEALAND DOLLAR ,26830,5014,-1985,-269,21816,31844,35480
2012-12-04,NEW ZEALAND DOLLAR ,23272,2184,1619,-759,21088,25456,32167
2012-12-11,NEW ZEALAND DOLLAR ,29560,4960,6288,2776,24600,34520,41381
2012-12-18,NEW ZEALAND DOLLAR ,31830,17600,2270,12640,14230,49430,42446
2012-12-24,NEW ZEALAND DOLLAR ,27425,12686,-4405,-4914,14739,40111,40135
2012-12-31,NEW ZEALAND DOLLAR ,25832,8750,-1593,-3936,17082,34582,34531
2012-11-06,NEW ZEALAND DOLLAR ,24440,5052,3591,948,19388,29492,35323
2012-11-13,NEW ZEALAND DOLLAR ,23692,4498,-748,-554,19194,28190,33252
2012-11-20,NEW ZEALAND DOLLAR ,21436,3578,-2256,-920,17858,25014,29757
2012-11-27,NEW ZEALAND DOLLAR ,21653,2943,217,-635,18710,24596,31901
2012-10-02,NEW ZEALAND DOLLAR ,25298,3917,1909,493,21381,29215,34171
2012-10-09,NEW ZEALAND DOLLAR ,21075,4365,-4223,448,16710,25440,30497
2012-10-16,NEW ZEALAND DOLLAR ,20646,4362,-429,-3,16284,25008,29486
2012-10-23,NEW ZEALAND DOLLAR ,20528,4179,-118,-183,16349,24707,29136
2012-10-30,NEW ZEALAND DOLLAR ,20849,4104,321,-75,16745,24953,31020
2012-09-04,NEW ZEALAND DOLLAR ,14815,3414,-3400,-572,11401,18229,25393
2012-09-11,NEW ZEALAND DOLLAR ,13641,3609,-1174,195,10032,17250,27152
2012-09-18,NEW ZEALAND DOLLAR ,20402,3797,6761,188,16605,24199,29331
2012-09-25,NEW ZEALAND DOLLAR ,23389,3424,2987,-373,19965,26813,32787
2012-08-07,NEW ZEALAND DOLLAR ,17808,3220,4149,-92,14588,21028,28945
2012-08-14,NEW ZEALAND DOLLAR ,18273,3026,465,-194,15247,21299,30100
2012-08-21,NEW ZEALAND DOLLAR ,19835,3463,1562,437,16372,23298,31984
2012-08-28,NEW ZEALAND DOLLAR ,18215,3986,-1620,523,14229,22201,31374
2012-07-03,NEW ZEALAND DOLLAR ,9862,5542,3754,10,4320,15404,20483
2012-07-10,NEW ZEALAND DOLLAR ,11434,5843,1572,301,5591,17277,22356
2012-07-17,NEW ZEALAND DOLLAR ,10986,4047,-448,-1796,6939,15033,23328
2012-07-24,NEW ZEALAND DOLLAR ,11703,3924,717,-123,7779,15627,23206
2012-07-31,NEW ZEALAND DOLLAR ,13659,3312,1956,-612,10347,16971,24967
2012-06-05,NEW ZEALAND DOLLAR ,6575,12105,777,1099,-5530,18680,21530
2012-06-12,NEW ZEALAND DOLLAR ,6640,10525,65,-1580,-3885,17165,27485
2012-06-19,NEW ZEALAND DOLLAR ,3564,5777,-3076,-4748,-2213,9341,12612
2012-06-26,NEW ZEALAND DOLLAR ,6108,5532,2544,-245,576,11640,16601
2012-05-01,NEW ZEALAND DOLLAR ,12155,4130,-1829,-368,8025,16285,19815
2012-05-08,NEW ZEALAND DOLLAR ,11688,5464,-467,1334,6224,17152,17969
2012-05-15,NEW ZEALAND DOLLAR ,9124,6527,-2564,1063,2597,15651,17263
2012-05-22,NEW ZEALAND DOLLAR ,8418,9927,-706,3400,-1509,18345,21439
2012-05-29,NEW ZEALAND DOLLAR ,5798,11006,-2620,1079,-5208,16804,21453
2012-04-03,NEW ZEALAND DOLLAR ,14477,8631,431,-1431,5846,23108,20753
2012-04-10,NEW ZEALAND DOLLAR ,15433,8263,956,-368,7170,23696,21802
2012-04-17,NEW ZEALAND DOLLAR ,16999,5060,1566,-3203,11939,22059,23952
2012-04-24,NEW ZEALAND DOLLAR ,13984,4498,-3015,-562,9486,18482,19126
2012-03-06,NEW ZEALAND DOLLAR ,23506,6718,-3500,1826,16788,30224,29950
2012-03-13,NEW ZEALAND DOLLAR ,19223,6000,-4283,-718,13223,25223,32911
2012-03-20,NEW ZEALAND DOLLAR ,14686,10476,-4537,4476,4210,25162,20288
2012-03-27,NEW ZEALAND DOLLAR ,14046,10062,-640,-414,3984,24108,20247
2012-02-07,NEW ZEALAND DOLLAR ,28201,4866,2871,-5667,23335,33067,35020
2012-02-14,NEW ZEALAND DOLLAR ,29202,5332,1001,466,23870,34534,36704
2012-02-21,NEW ZEALAND DOLLAR ,29422,5211,220,-121,24211,34633,36889
2012-02-28,NEW ZEALAND DOLLAR ,27006,4892,-2416,-319,22114,31898,35159
2012-01-03,NEW ZEALAND DOLLAR ,7857,5421,1286,255,2436,13278,10812
2012-01-10,NEW ZEALAND DOLLAR ,10658,5629,2801,208,5029,16287,14173
2012-01-17,NEW ZEALAND DOLLAR ,16195,6740,5537,1111,9455,22935,20955
2012-01-24,NEW ZEALAND DOLLAR ,20232,7300,4037,560,12932,27532,25569
2012-01-31,NEW ZEALAND DOLLAR ,25330,10533,5098,3233,14797,35863,31627
2011-12-06,NEW ZEALAND DOLLAR ,10745,6888,-273,-412,3857,17633,27597
2011-12-13,NEW ZEALAND DOLLAR ,11148,5765,403,-1123,5383,16913,28686
2011-12-20,NEW ZEALAND DOLLAR ,5735,5123,-5413,-642,612,10858,9442
2011-12-27,NEW ZEALAND DOLLAR ,6571,5166,836,43,1405,11737,10181
2011-11-01,NEW ZEALAND DOLLAR ,13394,2739,96,-1340,10655,16133,24021
2011-11-08,NEW ZEALAND DOLLAR ,14585,3035,1191,296,11550,17620,24750
2011-11-15,NEW ZEALAND DOLLAR ,14255,3641,-330,606,10614,17896,25966
2011-11-22,NEW ZEALAND DOLLAR ,12639,4723,-1616,1082,7916,17362,26870
2011-11-29,NEW ZEALAND DOLLAR ,11018,7300,-1621,2577,3718,18318,28277
2011-10-04,NEW ZEALAND DOLLAR ,12929,7363,-1546,2479,5566,20292,26211
2011-10-11,NEW ZEALAND DOLLAR ,12075,5237,-854,-2126,6838,17312,25059
2011-10-18,NEW ZEALAND DOLLAR ,12445,4220,370,-1017,8225,16665,24055
2011-10-25,NEW ZEALAND DOLLAR ,13298,4079,853,-141,9219,17377,24675
2011-09-06,NEW ZEALAND DOLLAR ,19215,1545,1262,157,17670,20760,27939
2011-09-13,NEW ZEALAND DOLLAR ,19303,1639,88,94,17664,20942,34664
2011-09-20,NEW ZEALAND DOLLAR ,16511,2946,-2792,1307,13565,19457,22307
2011-09-27,NEW ZEALAND DOLLAR ,14475,4884,-2036,1938,9591,19359,23804
2011-08-02,NEW ZEALAND DOLLAR ,25808,1682,567,-268,24126,27490,33788
2011-08-09,NEW ZEALAND DOLLAR ,21588,1161,-4220,-521,20427,22749,28943
2011-08-16,NEW ZEALAND DOLLAR ,19214,797,-2374,-364,18417,20011,26705
2011-08-23,NEW ZEALAND DOLLAR ,17980,1104,-1234,307,16876,19084,26504
2011-08-30,NEW ZEALAND DOLLAR ,17953,1388,-27,284,16565,19341,26856
2011-07-05,NEW ZEALAND DOLLAR ,22648,3662,406,-216,18986,26310,30520
2011-07-12,NEW ZEALAND DOLLAR ,22687,3103,39,-559,19584,25790,29745
2011-07-19,NEW ZEALAND DOLLAR ,23364,1926,677,-1177,21438,25290,31072
2011-07-26,NEW ZEALAND DOLLAR ,25241,1950,1877,24,23291,27191,32793
2011-06-07,NEW ZEALAND DOLLAR ,23573,7569,-6,-286,16004,31142,37227
2011-06-14,NEW ZEALAND DOLLAR ,23520,4302,-53,-3267,19218,27822,31432
2011-06-21,NEW ZEALAND DOLLAR ,22942,4093,-578,-209,18849,27035,30261
2011-06-28,NEW ZEALAND DOLLAR ,22242,3878,-700,-215,18364,26120,29652
2011-05-03,NEW ZEALAND DOLLAR ,22522,9722,3317,1974,12800,32244,31620
2011-05-10,NEW ZEALAND DOLLAR ,22828,9114,306,-608,13714,31942,30504
2011-05-17,NEW ZEALAND DOLLAR ,22518,9894,-310,780,12624,32412,29636
2011-05-24,NEW ZEALAND DOLLAR ,23234,9358,716,-536,13876,32592,30930
2011-05-31,NEW ZEALAND DOLLAR ,23579,7855,345,-1503,15724,31434,30915
2011-04-05,NEW ZEALAND DOLLAR ,10129,7434,3531,1075,2695,17563,16197
2011-04-12,NEW ZEALAND DOLLAR ,14233,7897,4104,463,6336,22130,21143
2011-04-19,NEW ZEALAND DOLLAR ,17722,8383,3489,486,9339,26105,25789
2011-04-26,NEW ZEALAND DOLLAR ,19205,7748,1483,-635,11457,26953,27220
2011-03-01,NEW ZEALAND DOLLAR ,15326,7915,-649,41,7411,23241,26966
2011-03-08,NEW ZEALAND DOLLAR ,13467,9121,-1859,1206,4346,22588,27699
2011-03-15,NEW ZEALAND DOLLAR ,7277,10086,-6190,965,-2809,17363,15851
2011-03-22,NEW ZEALAND DOLLAR ,6005,7487,-1272,-2599,-1482,13492,13974
2011-03-29,NEW ZEALAND DOLLAR ,6598,6359,593,-1128,239,12957,13401
2011-02-01,NEW ZEALAND DOLLAR ,20041,9771,1534,-109,10270,29812,27450
2011-02-08,NEW ZEALAND DOLLAR ,20804,9947,763,176,10857,30751,27897
2011-02-15,NEW ZEALAND DOLLAR ,18018,8208,-2786,-1739,9810,26226,27735
2011-02-22,NEW ZEALAND DOLLAR ,15975,7874,-2043,-334,8101,23849,27830
2011-01-04,NEW ZEALAND DOLLAR ,21162,10431,2592,-24,10731,31593,26443
2011-01-11,NEW ZEALAND DOLLAR ,20943,11323,-219,892,9620,32266,27358
2011-01-18,NEW ZEALAND DOLLAR ,21224,9977,281,-1346,11247,31201,27636
2011-01-25,NEW ZEALAND DOLLAR ,18507,9880,-2717,-97,8627,28387,26199
2010-12-07,NEW ZEALAND DOLLAR ,22024,3763,-958,-774,18261,25787,27595
2010-12-14,NEW ZEALAND DOLLAR ,21314,8793,-710,5030,12521,30107,24510
2010-12-21,NEW ZEALAND DOLLAR ,17780,10414,-3534,1621,7366,28194,25081
2010-12-28,NEW ZEALAND DOLLAR ,18570,10455,790,41,8115,29025,25090
2010-11-02,NEW ZEALAND DOLLAR ,23393,4245,1816,-1461,19148,27638,28353
2010-11-09,NEW ZEALAND DOLLAR ,26965,4715,3572,470,22250,31680,31494
2010-11-16,NEW ZEALAND DOLLAR ,28915,5470,1950,755,23445,34385,33423
2010-11-23,NEW ZEALAND DOLLAR ,26095,5026,-2820,-444,21069,31121,30969
2010-11-30,NEW ZEALAND DOLLAR ,22982,4537,-3113,-489,18445,27519,27575
2010-10-05,NEW ZEALAND DOLLAR ,21339,5005,-265,671,16334,26344,26042
2010-10-12,NEW ZEALAND DOLLAR ,21276,4703,-63,-302,16573,25979,26437
2010-10-19,NEW ZEALAND DOLLAR ,21477,6146,201,1443,15331,27623,27031
2010-10-26,NEW ZEALAND DOLLAR ,21577,5706,100,-440,15871,27283,26754
2010-09-07,NEW ZEALAND DOLLAR ,14648,5271,2455,35,9377,19919,27922
2010-09-14,NEW ZEALAND DOLLAR ,21414,4575,6766,-696,16839,25989,25755
2010-09-21,NEW ZEALAND DOLLAR ,22636,4228,1222,-347,18408,26864,26820
2010-09-28,NEW ZEALAND DOLLAR ,21604,4334,-1032,106,17270,25938,25965
2010-08-03,NEW ZEALAND DOLLAR ,20353,5294,1955,570,15059,25647,24399
2010-08-10,NEW ZEALAND DOLLAR ,18992,6448,-1361,1154,12544,25440,25036
2010-08-17,NEW ZEALAND DOLLAR ,17595,5456,-1397,-992,12139,23051,23627
2010-08-24,NEW ZEALAND DOLLAR ,14931,4248,-2664,-1208,10683,19179,20271
2010-08-31,NEW ZEALAND DOLLAR ,12193,5236,-2738,988,6957,17429,20099
2010-07-06,NEW ZEALAND DOLLAR ,8093,5516,-366,-457,2577,13609,12959
2010-07-13,NEW ZEALAND DOLLAR ,12683,7231,4590,1715,5452,19914,16798
2010-07-20,NEW ZEALAND DOLLAR ,14523,5550,1840,-1681,8973,20073,18631
2010-07-27,NEW ZEALAND DOLLAR ,18398,4724,3875,-826,13674,23122,22919
2010-06-01,NEW ZEALAND DOLLAR ,7622,5418,-3720,1738,2204,13040,15586
2010-06-08,NEW ZEALAND DOLLAR ,6230,7099,-1392,1681,-869,13329,17962
2010-06-15,NEW ZEALAND DOLLAR ,4329,6458,-1901,-641,-2129,10787,9089
2010-06-22,NEW ZEALAND DOLLAR ,6721,5899,2392,-559,822,12620,10476
2010-06-29,NEW ZEALAND DOLLAR ,8459,5973,1738,74,2486,14432,12880
2010-05-04,NEW ZEALAND DOLLAR ,18961,3985,1407,-660,14976,22946,23312
2010-05-11,NEW ZEALAND DOLLAR ,20428,3536,1467,-449,16892,23964,24215
2010-05-18,NEW ZEALAND DOLLAR ,16740,4187,-3688,651,12553,20927,21357
2010-05-25,NEW ZEALAND DOLLAR ,11342,3680,-5398,-507,7662,15022,17760
2010-04-06,NEW ZEALAND DOLLAR ,12836,7333,-213,90,5503,20169,16221
2010-04-13,NEW ZEALAND DOLLAR ,13771,6620,935,-713,7151,20391,17540
2010-04-20,NEW ZEALAND DOLLAR ,14497,5745,726,-875,8752,20242,17911
2010-04-27,NEW ZEALAND DOLLAR ,17554,4645,3057,-1100,12909,22199,21797
2010-03-02,NEW ZEALAND DOLLAR ,13715,8603,-926,354,5112,22318,20158
2010-03-09,NEW ZEALAND DOLLAR ,11964,8717,-1751,114,3247,20681,21863
2010-03-16,NEW ZEALAND DOLLAR ,11334,8525,-630,-192,2809,19859,15638
2010-03-23,NEW ZEALAND DOLLAR ,13621,8132,2287,-393,5489,21753,17599
2010-03-30,NEW ZEALAND DOLLAR ,13049,7243,-572,-889,5806,20292,17143
2010-02-02,NEW ZEALAND DOLLAR ,15251,9868,-754,2334,5383,25119,21312
2010-02-09,NEW ZEALAND DOLLAR ,14359,9636,-892,-232,4723,23995,20171
2010-02-16,NEW ZEALAND DOLLAR ,14523,7088,164,-2548,7435,21611,19679
2010-02-23,NEW ZEALAND DOLLAR ,14641,8249,118,1161,6392,22890,20201
2010-01-05,NEW ZEALAND DOLLAR ,18106,5133,4234,66,12973,23239,23053
2010-01-12,NEW ZEALAND DOLLAR ,21417,5734,3311,601,15683,27151,25732
2010-01-19,NEW ZEALAND DOLLAR ,22397,6041,980,307,16356,28438,26917
2010-01-26,NEW ZEALAND DOLLAR ,16005,7534,-6392,1493,8471,23539,21440
2009-12-01,NEW ZEALAND DOLLAR ,13729,5626,-1401,2080,8103,19355,22778
2009-12-08,NEW ZEALAND DOLLAR ,12583,4788,-1146,-838,7795,17371,23110
2009-12-15,NEW ZEALAND DOLLAR ,14235,4783,1652,-5,9452,19018,18647
2009-12-22,NEW ZEALAND DOLLAR ,15164,5418,929,635,9746,20582,19372
2009-12-29,NEW ZEALAND DOLLAR ,13872,5067,-1292,-351,8805,18939,18893
2009-11-03,NEW ZEALAND DOLLAR ,15802,2486,-1811,-99,13316,18288,21898
2009-11-09,NEW ZEALAND DOLLAR ,14709,3454,-1093,968,11255,18163,21106
2009-11-17,NEW ZEALAND DOLLAR ,15676,3002,967,-452,12674,18678,21639
2009-11-24,NEW ZEALAND DOLLAR ,15130,3546,-546,544,11584,18676,21639
2009-10-06,NEW ZEALAND DOLLAR ,19606,1513,561,-29,18093,21119,24851
2009-10-13,NEW ZEALAND DOLLAR ,19432,1802,-174,289,17630,21234,24376
2009-10-20,NEW ZEALAND DOLLAR ,19531,2373,99,571,17158,21904,24862
2009-10-27,NEW ZEALAND DOLLAR ,17613,2585,-1918,212,15028,20198,24230
2009-09-01,NEW ZEALAND DOLLAR ,18602,938,-1233,-248,17664,19540,26059
2009-09-08,NEW ZEALAND DOLLAR ,18988,865,386,-73,18123,19853,29859
2009-09-15,NEW ZEALAND DOLLAR ,20206,1211,1218,346,18995,21417,23371
2009-09-22,NEW ZEALAND DOLLAR ,19874,1229,-332,18,18645,21103,23603
2009-09-29,NEW ZEALAND DOLLAR ,19045,1542,-829,313,17503,20587,23776
2009-08-04,NEW ZEALAND DOLLAR ,18975,775,985,352,18200,19750,23883
2009-08-11,NEW ZEALAND DOLLAR ,19896,1085,921,310,18811,20981,25034
2009-08-18,NEW ZEALAND DOLLAR ,18515,1079,-1381,-6,17436,19594,24783
2009-08-25,NEW ZEALAND DOLLAR ,19835,1186,1320,107,18649,21021,25735
2009-07-07,NEW ZEALAND DOLLAR ,16391,1034,-2288,38,15357,17425,21694
2009-07-14,NEW ZEALAND DOLLAR ,15990,1021,-401,-13,14969,17011,22089
2009-07-21,NEW ZEALAND DOLLAR ,16959,776,969,-245,16183,17735,21987
2009-07-28,NEW ZEALAND DOLLAR ,17990,423,1031,-353,17567,18413,22692
2009-06-02,NEW ZEALAND DOLLAR ,15297,1165,1946,346,14132,16462,27273
2009-06-09,NEW ZEALAND DOLLAR ,15712,939,415,-226,14773,16651,34760
2009-06-16,NEW ZEALAND DOLLAR ,16325,865,613,-74,15460,17190,20666
2009-06-23,NEW ZEALAND DOLLAR ,17977,1021,1652,156,16956,18998,22606
2009-06-30,NEW ZEALAND DOLLAR ,18679,996,702,-25,17683,19675,23742
2009-05-05,NEW ZEALAND DOLLAR ,4658,849,-197,-358,3809,5507,13993
2009-05-12,NEW ZEALAND DOLLAR ,7031,773,2373,-76,6258,7804,16914
2009-05-19,NEW ZEALAND DOLLAR ,7841,1022,810,249,6819,8863,19239
2009-05-26,NEW ZEALAND DOLLAR ,13351,819,5510,-203,12532,14170,24755
