Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2020-05-12,BRITISH POUND STERLING ,31525,45213,3429,5112,-13688,76738,166568
2020-05-19,BRITISH POUND STERLING ,35810,54799,4285,9586,-18989,90609,179734
2020-05-26,BRITISH POUND STERLING ,39192,61449,3382,6650,-22257,100641,188650
2020-04-07,BRITISH POUND STERLING ,31254,27561,-5895,-4595,3693,58815,150318
2020-04-14,BRITISH POUND STERLING ,30287,27055,-967,-506,3232,57342,153088
2020-04-21,BRITISH POUND STERLING ,29527,30907,-760,3852,-1380,60434,158788
2020-04-28,BRITISH POUND STERLING ,31466,38147,1939,7240,-6681,69613,162868
2020-03-03,BRITISH POUND STERLING ,76063,40901,3396,-2168,35162,116964,214672
2020-03-10,BRITISH POUND STERLING ,56077,29749,-19986,-11152,26328,85826,214185
2020-03-17,BRITISH POUND STERLING ,56575,37935,498,8186,18640,94510,182109
2020-03-24,BRITISH POUND STERLING ,46534,35650,-10041,-2285,10884,82184,179552
2020-03-31,BRITISH POUND STERLING ,37149,32156,-9385,-3494,4993,69305,165226
2020-02-04,BRITISH POUND STERLING ,59659,46672,-2228,2474,12987,106331,208165
2020-02-11,BRITISH POUND STERLING ,65006,43922,5347,-2750,21084,108928,212228
2020-02-18,BRITISH POUND STERLING ,72784,43526,7778,-396,29258,116310,216933
2020-02-25,BRITISH POUND STERLING ,72667,43069,-117,-457,29598,115736,211321
2020-01-07,BRITISH POUND STERLING ,67403,50893,2829,-1288,16510,118296,197490
2020-01-14,BRITISH POUND STERLING ,68816,37284,1413,-13609,31532,106100,196536
2020-01-21,BRITISH POUND STERLING ,64256,39334,-4560,2050,24922,103590,194625
2020-01-28,BRITISH POUND STERLING ,61887,44198,-2369,4864,17689,106085,203169
2019-12-03,BRITISH POUND STERLING ,47755,77805,9109,2583,-30050,125560,236714
2019-12-10,BRITISH POUND STERLING ,51920,74559,4165,-3246,-22639,126479,256553
2019-12-17,BRITISH POUND STERLING ,59311,65091,7391,-9468,-5780,124402,201586
2019-12-31,BRITISH POUND STERLING ,64574,52181,-4000,-7696,12393,116755,206784
2019-11-05,BRITISH POUND STERLING ,40984,70019,-2173,-5553,-29035,111003,206317
2019-11-12,BRITISH POUND STERLING ,40348,68481,-636,-1538,-28133,108829,209312
2019-11-19,BRITISH POUND STERLING ,39205,71108,-1143,2627,-31903,110313,218042
2019-11-26,BRITISH POUND STERLING ,38646,75222,-559,4114,-36576,113868,223181
2019-10-01,BRITISH POUND STERLING ,27916,105008,3470,-233,-77092,132924,238392
2019-10-08,BRITISH POUND STERLING ,29482,102701,1566,-2307,-73219,132183,246896
2019-10-15,BRITISH POUND STERLING ,25431,98383,-4051,-4318,-72952,123814,243309
2019-10-22,BRITISH POUND STERLING ,35749,88189,10318,-10194,-52440,123938,230224
2019-10-29,BRITISH POUND STERLING ,43157,75572,7408,-12617,-32415,118729,214406
2019-09-03,BRITISH POUND STERLING ,38695,123654,552,-3517,-84959,162349,272396
2019-09-10,BRITISH POUND STERLING ,37903,130136,-792,6482,-92233,168039,283161
2019-09-17,BRITISH POUND STERLING ,21332,107456,-16571,-22680,-86124,128788,230609
2019-09-24,BRITISH POUND STERLING ,24446,105241,3114,-2215,-80795,129687,236081
2019-08-06,BRITISH POUND STERLING ,44716,147418,3349,15901,-102702,192134,296904
2019-08-13,BRITISH POUND STERLING ,33405,129225,-11311,-18193,-95820,162630,273931
2019-08-20,BRITISH POUND STERLING ,33405,125823,0,-3402,-92418,159228,273481
2019-08-27,BRITISH POUND STERLING ,38143,127171,4738,1348,-89028,165314,273650
2019-07-02,BRITISH POUND STERLING ,33647,97891,1588,6895,-64244,131538,224591
2019-07-09,BRITISH POUND STERLING ,36232,109214,2585,11323,-72982,145446,247048
2019-07-16,BRITISH POUND STERLING ,35190,111547,-1042,2333,-76357,146737,253464
2019-07-23,BRITISH POUND STERLING ,31935,110518,-3255,-1029,-78583,142453,248063
2019-07-30,BRITISH POUND STERLING ,41367,131517,9432,20999,-90150,172884,275984
2019-06-04,BRITISH POUND STERLING ,41998,89760,-9798,5968,-47762,131758,220728
2019-06-11,BRITISH POUND STERLING ,33761,78562,-8237,-11198,-44801,112323,221181
2019-06-18,BRITISH POUND STERLING ,33155,85719,-606,7157,-52564,118874,210421
2019-06-25,BRITISH POUND STERLING ,32059,90996,-1096,5277,-58937,123055,207543
2019-05-07,BRITISH POUND STERLING ,45232,52111,-6345,-4134,-6879,97343,154991
2019-05-14,BRITISH POUND STERLING ,49332,52650,4100,539,-3318,101982,156893
2019-05-21,BRITISH POUND STERLING ,45638,71790,-3694,19140,-26152,117428,190191
2019-05-28,BRITISH POUND STERLING ,51796,83792,6158,12002,-31996,135588,213930
2019-04-02,BRITISH POUND STERLING ,39423,49354,5785,7134,-9931,88777,147431
2019-04-09,BRITISH POUND STERLING ,36260,42776,-3163,-6578,-6516,79036,142525
2019-04-16,BRITISH POUND STERLING ,45932,45010,9672,2234,922,90942,148202
2019-04-23,BRITISH POUND STERLING ,54522,56357,8590,11347,-1835,110879,157851
2019-04-30,BRITISH POUND STERLING ,51577,56245,-2945,-112,-4668,107822,161764
2019-03-05,BRITISH POUND STERLING ,34620,69549,-5123,-9457,-34929,104169,193497
2019-03-12,BRITISH POUND STERLING ,29927,66623,-4693,-2926,-36696,96550,191938
2019-03-19,BRITISH POUND STERLING ,30157,43931,230,-22692,-13774,74088,140283
2019-03-26,BRITISH POUND STERLING ,33638,42220,3481,-1711,-8582,75858,142957
2019-02-05,BRITISH POUND STERLING ,35111,68855,-4160,-5612,-33744,103966,196616
2019-02-12,BRITISH POUND STERLING ,30720,73664,-4391,4809,-42944,104384,194998
2019-02-19,BRITISH POUND STERLING ,33266,80794,2546,7130,-47528,114060,201904
2019-02-26,BRITISH POUND STERLING ,39743,79006,6477,-1788,-39263,118749,202065
2019-01-08,BRITISH POUND STERLING ,27670,87762,-8112,-4934,-60092,115432,210800
2019-01-15,BRITISH POUND STERLING ,31061,91537,3391,3775,-60476,122598,219326
2019-01-22,BRITISH POUND STERLING ,30050,82161,-1011,-9376,-52111,112211,210645
2019-01-29,BRITISH POUND STERLING ,39271,74467,9221,-7694,-35196,113738,206696
2018-12-04,BRITISH POUND STERLING ,43935,83685,6005,6605,-39750,127620,235704
2018-12-11,BRITISH POUND STERLING ,47649,90068,3714,6383,-42419,137717,255703
2018-12-18,BRITISH POUND STERLING ,29162,89885,-18487,-183,-60723,119047,204948
2018-12-24,BRITISH POUND STERLING ,35076,91555,5914,1670,-56479,126631,212023
2018-12-31,BRITISH POUND STERLING ,35782,92696,706,1141,-56914,128478,212470
2018-11-06,BRITISH POUND STERLING ,31670,88469,-4108,209,-56799,120139,227514
2018-11-13,BRITISH POUND STERLING ,38606,85713,6936,-2756,-47107,124319,229052
2018-11-20,BRITISH POUND STERLING ,37710,81188,-896,-4525,-43478,118898,227556
2018-11-27,BRITISH POUND STERLING ,37930,77080,220,-4108,-39150,115010,227895
2018-10-02,BRITISH POUND STERLING ,30786,90126,-3982,-11720,-59340,120912,210495
2018-10-09,BRITISH POUND STERLING ,30186,90693,-600,567,-60507,120879,210549
2018-10-16,BRITISH POUND STERLING ,32153,82506,1967,-8187,-50353,114659,210108
2018-10-23,BRITISH POUND STERLING ,33299,80296,1146,-2210,-46997,113595,221303
2018-10-30,BRITISH POUND STERLING ,35778,88260,2479,7964,-52482,124038,233339
2018-09-04,BRITISH POUND STERLING ,64040,133653,5378,-1937,-69613,197693,261700
2018-09-11,BRITISH POUND STERLING ,65982,127161,1942,-6492,-61179,193143,279503
2018-09-18,BRITISH POUND STERLING ,32856,112114,-33126,-15047,-79258,144970,229637
2018-09-29,BRITISH POUND STERLING ,34768,101846,1912,-10268,-67078,136614,225082
2018-08-07,BRITISH POUND STERLING ,43930,102782,8929,20395,-58852,146712,219746
2018-08-14,BRITISH POUND STERLING ,60028,120769,16098,17987,-60741,180797,245490
2018-08-21,BRITISH POUND STERLING ,68091,140429,8063,19660,-72338,208520,267219
2018-08-28,BRITISH POUND STERLING ,58662,135590,-9429,-4839,-76928,194252,260228
2018-07-03,BRITISH POUND STERLING ,43775,72556,2284,9484,-28781,116331,184402
2018-07-10,BRITISH POUND STERLING ,32043,72446,-11732,-110,-40403,104489,178633
2018-07-17,BRITISH POUND STERLING ,40841,79593,8798,7147,-38752,120434,187151
2018-07-24,BRITISH POUND STERLING ,32178,78921,-8663,-672,-46743,111099,191590
2018-07-31,BRITISH POUND STERLING ,35001,82387,2823,3466,-47386,117388,190296
2018-06-05,BRITISH POUND STERLING ,78577,71232,7520,9652,7345,149809,239409
2018-06-12,BRITISH POUND STERLING ,69254,58285,-9323,-12947,10969,127539,269609
2018-06-19,BRITISH POUND STERLING ,46892,66098,-22362,7813,-19206,112990,172592
2018-06-26,BRITISH POUND STERLING ,41491,63072,-5401,-3026,-21581,104563,169623
2018-05-01,BRITISH POUND STERLING ,84565,58193,-5621,5372,26372,142758,194859
2018-05-08,BRITISH POUND STERLING ,62194,53206,-22371,-4987,8988,115400,188802
2018-05-15,BRITISH POUND STERLING ,61361,55740,-833,2534,5621,117101,190648
2018-05-22,BRITISH POUND STERLING ,56329,50628,-5032,-5112,5701,106957,186517
2018-05-29,BRITISH POUND STERLING ,71057,61580,14728,10952,9477,132637,205778
2018-04-03,BRITISH POUND STERLING ,86643,46305,-3596,-9758,40338,132948,172017
2018-04-10,BRITISH POUND STERLING ,95267,52251,8624,5946,43016,147518,182784
2018-04-17,BRITISH POUND STERLING ,113252,65550,17985,13299,47702,178802,205523
2018-04-24,BRITISH POUND STERLING ,90186,52821,-23066,-12729,37365,143007,183826
2018-03-06,BRITISH POUND STERLING ,61368,56104,-1556,5867,5264,117472,197439
2018-03-13,BRITISH POUND STERLING ,67190,59163,5822,3059,8027,126353,206151
2018-03-20,BRITISH POUND STERLING ,71425,47618,4235,-11545,23807,119043,159183
2018-03-27,BRITISH POUND STERLING ,90239,56063,18814,8445,34176,146302,176947
2018-02-06,BRITISH POUND STERLING ,81698,53831,-13969,-10095,27867,135529,216402
2018-02-13,BRITISH POUND STERLING ,64164,49224,-17534,-4607,14940,113388,193326
2018-02-20,BRITISH POUND STERLING ,57953,50150,-6211,926,7803,108103,188118
2018-02-27,BRITISH POUND STERLING ,62924,50237,4971,87,12687,113161,196913
2018-01-02,BRITISH POUND STERLING ,93611,77376,17257,13698,16235,170987,211627
2018-01-09,BRITISH POUND STERLING ,85039,59547,-8572,-17829,25492,144586,203484
2018-01-16,BRITISH POUND STERLING ,84661,58457,-378,-1090,26204,143118,218209
2018-01-23,BRITISH POUND STERLING ,99369,66324,14708,7867,33045,165693,236432
2018-01-30,BRITISH POUND STERLING ,95667,63926,-3702,-2398,31741,159593,235080
2017-12-05,BRITISH POUND STERLING ,89270,82864,22721,20888,6406,172134,202693
2017-12-12,BRITISH POUND STERLING ,82611,71223,-6659,-11641,11388,153834,208102
2017-12-19,BRITISH POUND STERLING ,77109,56721,-5502,-14502,20388,133830,183783
2017-12-26,BRITISH POUND STERLING ,76354,63678,-755,6957,12676,140032,190393
2017-11-07,BRITISH POUND STERLING ,50403,59601,-15079,-4636,-9198,110004,177968
2017-11-14,BRITISH POUND STERLING ,53147,57680,2744,-1921,-4533,110827,176727
2017-11-21,BRITISH POUND STERLING ,58358,58658,5211,978,-300,117016,175839
2017-11-28,BRITISH POUND STERLING ,66549,61976,8191,3318,4573,128525,178230
2017-10-03,BRITISH POUND STERLING ,80325,60376,180,-14715,19949,140701,174867
2017-10-10,BRITISH POUND STERLING ,79610,64102,-715,3726,15508,143712,181570
2017-10-17,BRITISH POUND STERLING ,72871,67824,-6739,3722,5047,140695,186473
2017-10-24,BRITISH POUND STERLING ,66162,67647,-6709,-177,-1485,133809,188064
2017-10-31,BRITISH POUND STERLING ,65482,64237,-680,-3410,1245,129719,185123
2017-09-05,BRITISH POUND STERLING ,54454,107381,-5599,-4227,-52927,161835,219048
2017-09-12,BRITISH POUND STERLING ,68938,115023,14484,7642,-46085,183961,273720
2017-09-19,BRITISH POUND STERLING ,76556,86717,7618,-28306,-10161,163273,202582
2017-09-26,BRITISH POUND STERLING ,80145,75091,3589,-11626,5054,155236,195509
2017-08-01,BRITISH POUND STERLING ,58857,88309,6705,9960,-29452,147166,217430
2017-08-08,BRITISH POUND STERLING ,58617,83777,-240,-4532,-25160,142394,208091
2017-08-15,BRITISH POUND STERLING ,63810,95670,5193,11893,-31860,159480,213259
2017-08-22,BRITISH POUND STERLING ,61484,107384,-2326,11714,-45900,168868,216494
2017-08-29,BRITISH POUND STERLING ,60053,111608,-1431,4224,-51555,171661,224031
2017-07-03,BRITISH POUND STERLING ,54025,81792,10318,-1048,-27767,135817,201379
2017-07-11,BRITISH POUND STERLING ,46614,70752,-7411,-11040,-24138,117366,193648
2017-07-18,BRITISH POUND STERLING ,50883,67356,4269,-3396,-16473,118239,200185
2017-07-25,BRITISH POUND STERLING ,52152,78349,1269,10993,-26197,130501,200700
2017-06-06,BRITISH POUND STERLING ,40147,76863,-5427,1638,-36716,117010,248173
2017-06-13,BRITISH POUND STERLING ,40552,79993,405,3130,-39441,120545,269593
2017-06-20,BRITISH POUND STERLING ,50625,88229,10073,8236,-37604,138854,194700
2017-06-27,BRITISH POUND STERLING ,43707,82840,-6918,-5389,-39133,126547,187799
2017-05-02,BRITISH POUND STERLING ,54281,135645,231,-9587,-81364,189926,267230
2017-05-09,BRITISH POUND STERLING ,44910,91708,-9371,-43937,-46798,136618,257225
2017-05-16,BRITISH POUND STERLING ,48369,81364,3459,-10344,-32995,129733,256035
2017-05-23,BRITISH POUND STERLING ,49166,73033,797,-8331,-23867,122199,256257
2017-05-30,BRITISH POUND STERLING ,45574,75225,-3592,2192,-29651,120799,254039
2017-04-04,BRITISH POUND STERLING ,30741,130414,-4314,-8716,-99673,161155,241774
2017-04-11,BRITISH POUND STERLING ,31871,137772,1130,7358,-105901,169643,244188
2017-04-18,BRITISH POUND STERLING ,48348,147838,16477,10066,-99490,196186,261350
2017-04-25,BRITISH POUND STERLING ,54050,145232,5702,-2606,-91182,199282,261711
2017-03-07,BRITISH POUND STERLING ,61847,143284,18518,29284,-81437,205131,262512
2017-03-14,BRITISH POUND STERLING ,42367,149484,-19480,6200,-107117,191851,259945
2017-03-21,BRITISH POUND STERLING ,32586,140430,-9781,-9054,-107844,173016,252480
2017-03-28,BRITISH POUND STERLING ,35055,139130,2469,-1300,-104075,174185,246985
2017-02-07,BRITISH POUND STERLING ,38135,102674,-4097,-1330,-64539,140809,211013
2017-02-14,BRITISH POUND STERLING ,39039,104567,904,1893,-65528,143606,212044
2017-02-21,BRITISH POUND STERLING ,38253,104605,-786,38,-66352,142858,213713
2017-02-28,BRITISH POUND STERLING ,43329,114000,5076,9395,-70671,157329,226882
2017-01-03,BRITISH POUND STERLING ,8565,6420,0,0,2145,14985,225396
2017-01-10,BRITISH POUND STERLING ,56742,122573,1260,2349,-65831,179315,228050
2017-01-17,BRITISH POUND STERLING ,55242,121484,-1500,-1089,-66242,176726,228782
2017-01-24,BRITISH POUND STERLING ,51521,114693,-3721,-6791,-63172,166214,223681
2017-01-31,BRITISH POUND STERLING ,42232,104004,-9289,-10689,-61772,146236,211910
2016-12-06,BRITISH POUND STERLING ,43169,120407,-7637,-8534,-77238,163576,243671
2016-12-13,BRITISH POUND STERLING ,40515,112858,-2654,-7549,-72343,153373,237797
2016-12-20,BRITISH POUND STERLING ,44152,103502,3637,-9356,-59350,147654,205486
2016-12-27,BRITISH POUND STERLING ,50062,107161,5910,3659,-57099,157223,212492
2016-11-01,BRITISH POUND STERLING ,63739,146700,138,-863,-82961,210439,267564
2016-11-08,BRITISH POUND STERLING ,53211,143056,-10528,-3644,-89845,196267,253703
2016-11-15,BRITISH POUND STERLING ,54241,134554,1030,-8502,-80313,188795,248103
2016-11-22,BRITISH POUND STERLING ,54209,128527,-32,-6027,-74318,182736,242916
2016-11-29,BRITISH POUND STERLING ,50806,128941,-3403,414,-78135,179747,244257
2016-10-04,BRITISH POUND STERLING ,56760,154332,8583,18441,-97572,211092,262478
2016-10-11,BRITISH POUND STERLING ,50393,145863,-6367,-8469,-95470,196256,255590
2016-10-18,BRITISH POUND STERLING ,52575,144133,2182,-1730,-91558,196708,255194
2016-10-25,BRITISH POUND STERLING ,63601,147563,11026,3430,-83962,211164,267500
2016-09-06,BRITISH POUND STERLING ,38785,128754,-863,-3379,-89969,167539,255953
2016-09-13,BRITISH POUND STERLING ,40397,123218,1612,-5536,-82821,163615,252539
2016-09-20,BRITISH POUND STERLING ,69233,127919,28836,4701,-58686,197152,237759
2016-09-27,BRITISH POUND STERLING ,48177,135891,-21056,7972,-87714,184068,239025
2016-08-02,BRITISH POUND STERLING ,33375,115890,3556,5499,-82515,149265,233265
2016-08-09,BRITISH POUND STERLING ,35523,125605,2148,9715,-90082,161128,243430
2016-08-16,BRITISH POUND STERLING ,35890,130128,367,4523,-94238,166018,248568
2016-08-23,BRITISH POUND STERLING ,35850,130828,-40,700,-94978,166678,247711
2016-08-30,BRITISH POUND STERLING ,39648,132133,3798,1305,-92485,171781,248410
2016-07-05,BRITISH POUND STERLING ,45746,94777,2472,8792,-49031,140523,227939
2016-07-12,BRITISH POUND STERLING ,39999,100066,-5747,5289,-60067,140065,236611
2016-07-19,BRITISH POUND STERLING ,27959,102345,-12040,2279,-74386,130304,225589
2016-07-26,BRITISH POUND STERLING ,29819,110391,1860,8046,-80572,140210,231644
2016-06-07,BRITISH POUND STERLING ,36337,102636,-209,33239,-66299,138973,259238
2016-06-14,BRITISH POUND STERLING ,61706,98367,25369,-4269,-36661,160073,206389
2016-06-21,BRITISH POUND STERLING ,41707,93654,-19999,-4713,-51947,135361,199189
2016-06-28,BRITISH POUND STERLING ,43274,85985,1567,-7669,-42711,129259,206551
2016-05-03,BRITISH POUND STERLING ,46105,86513,5674,-2587,-40408,132618,248180
2016-05-10,BRITISH POUND STERLING ,37628,72563,-8477,-13950,-34935,110191,238519
2016-05-17,BRITISH POUND STERLING ,37533,75955,-95,3392,-38422,113488,239158
2016-05-24,BRITISH POUND STERLING ,38557,71392,1024,-4563,-32835,109949,244377
2016-05-31,BRITISH POUND STERLING ,36546,69397,-2011,-1995,-32851,105943,243685
2016-04-05,BRITISH POUND STERLING ,39574,86080,648,7126,-46506,125654,247586
2016-04-12,BRITISH POUND STERLING ,33848,85158,-5726,-922,-51310,119006,236169
2016-04-19,BRITISH POUND STERLING ,32765,87917,-1083,2759,-55152,120682,238195
2016-04-26,BRITISH POUND STERLING ,40431,89100,7666,1183,-48669,129531,243829
2016-03-01,BRITISH POUND STERLING ,38965,78343,3486,9796,-39378,117308,275825
2016-03-08,BRITISH POUND STERLING ,29364,78369,-9601,26,-49005,107733,299048
2016-03-15,BRITISH POUND STERLING ,62876,76495,33512,-1874,-13619,139371,253177
2016-03-22,BRITISH POUND STERLING ,38526,76249,-24350,-246,-37723,114775,246222
2016-03-29,BRITISH POUND STERLING ,38926,78954,400,2705,-40028,117880,250444
2016-02-02,BRITISH POUND STERLING ,32737,77755,-1959,-4478,-45018,110492,270680
2016-02-09,BRITISH POUND STERLING ,31025,67325,-1712,-10430,-36300,98350,255866
2016-02-16,BRITISH POUND STERLING ,36512,72767,5487,5442,-36255,109279,260649
2016-02-23,BRITISH POUND STERLING ,35479,68547,-1033,-4220,-33068,104026,257214
2016-01-05,BRITISH POUND STERLING ,44662,75158,4186,3660,-30496,119820,221993
2016-01-12,BRITISH POUND STERLING ,34294,64815,-10368,-10343,-30521,99109,238868
2016-01-19,BRITISH POUND STERLING ,37863,76442,3569,11627,-38579,114305,259589
2016-01-26,BRITISH POUND STERLING ,34696,82233,-3167,5791,-47537,116929,272798
2015-12-01,BRITISH POUND STERLING ,38403,66661,6081,2083,-28258,105064,187628
2015-12-08,BRITISH POUND STERLING ,41633,65535,3230,-1126,-23902,107168,200245
2015-12-15,BRITISH POUND STERLING ,39121,56041,-2512,-9494,-16920,95162,165845
2015-12-22,BRITISH POUND STERLING ,42075,68736,2954,12695,-26661,110811,194313
2015-12-29,BRITISH POUND STERLING ,40476,71498,-1599,2762,-31022,111974,204038
2015-11-03,BRITISH POUND STERLING ,45775,45587,-2211,1735,188,91362,151194
2015-11-10,BRITISH POUND STERLING ,39369,55139,-6406,9552,-15770,94508,172346
2015-11-17,BRITISH POUND STERLING ,35107,60367,-4262,5228,-25260,95474,175254
2015-11-24,BRITISH POUND STERLING ,32322,64578,-2785,4211,-32256,96900,172390
2015-10-06,BRITISH POUND STERLING ,47700,52233,-2115,371,-4533,99933,160373
2015-10-13,BRITISH POUND STERLING ,44765,52292,-2935,59,-7527,97057,152164
2015-10-20,BRITISH POUND STERLING ,53477,45940,8712,-6352,7537,99417,158043
2015-10-27,BRITISH POUND STERLING ,47986,43852,-5491,-2088,4134,91838,153453
2015-09-01,BRITISH POUND STERLING ,47801,59040,-10250,4288,-11239,106841,170032
2015-09-08,BRITISH POUND STERLING ,43509,61147,-4292,2107,-17638,104656,186994
2015-09-15,BRITISH POUND STERLING ,43206,46825,-303,-14322,-3619,90031,145704
2015-09-22,BRITISH POUND STERLING ,45001,43734,1795,-3091,1267,88735,146573
2015-09-29,BRITISH POUND STERLING ,49815,51862,4814,8128,-2047,101677,155821
2015-08-04,BRITISH POUND STERLING ,45748,52305,1953,-1278,-6557,98053,169224
2015-08-11,BRITISH POUND STERLING ,41751,52122,-3997,-183,-10371,93873,158247
2015-08-18,BRITISH POUND STERLING ,52030,56001,10279,3879,-3971,108031,172083
2015-08-25,BRITISH POUND STERLING ,58051,54752,6021,-1249,3299,112803,176962
2015-07-07,BRITISH POUND STERLING ,39583,62556,-14073,-3859,-22973,102139,168480
2015-07-14,BRITISH POUND STERLING ,32162,56361,-7421,-6195,-24199,88523,157073
2015-07-21,BRITISH POUND STERLING ,35141,56609,2979,248,-21468,91750,164779
2015-07-28,BRITISH POUND STERLING ,43795,53583,8654,-3026,-9788,97378,173295
2015-06-02,BRITISH POUND STERLING ,32769,58427,-1927,-1808,-25658,91196,175291
2015-06-09,BRITISH POUND STERLING ,31014,59291,-1755,864,-28277,90305,181049
2015-06-16,BRITISH POUND STERLING ,33877,59311,2863,20,-25434,93188,146635
2015-06-23,BRITISH POUND STERLING ,51530,73724,17653,14413,-22194,125254,178641
2015-06-30,BRITISH POUND STERLING ,53656,66415,2126,-7309,-12759,120071,181413
2015-05-05,BRITISH POUND STERLING ,34304,59062,1065,-8305,-24758,93366,173468
2015-05-12,BRITISH POUND STERLING ,37511,68280,3207,9218,-30769,105791,183586
2015-05-19,BRITISH POUND STERLING ,41132,64494,3621,-3786,-23362,105626,182607
2015-05-26,BRITISH POUND STERLING ,34696,60235,-6436,-4259,-25539,94931,176797
2015-04-07,BRITISH POUND STERLING ,37641,71942,2498,169,-34301,109583,185219
2015-04-14,BRITISH POUND STERLING ,33993,70038,-3648,-1904,-36045,104031,189513
2015-04-21,BRITISH POUND STERLING ,34830,64111,837,-5927,-29281,98941,175066
2015-04-28,BRITISH POUND STERLING ,33239,67367,-1591,3256,-34128,100606,171698
2015-03-03,BRITISH POUND STERLING ,44563,71471,-2178,2860,-26908,116034,165737
2015-03-10,BRITISH POUND STERLING ,48053,80644,3490,9173,-32591,128697,205166
2015-03-17,BRITISH POUND STERLING ,47155,85006,-898,4362,-37851,132161,188238
2015-03-24,BRITISH POUND STERLING ,35938,74495,-11217,-10511,-38557,110433,178140
2015-03-31,BRITISH POUND STERLING ,35143,71773,-795,-2722,-36630,106916,182514
2015-02-03,BRITISH POUND STERLING ,36220,78618,-2429,-5371,-42398,114838,182903
2015-02-10,BRITISH POUND STERLING ,36798,75401,578,-3217,-38603,112199,175966
2015-02-17,BRITISH POUND STERLING ,42999,71797,6201,-3604,-28798,114796,170627
2015-02-24,BRITISH POUND STERLING ,46741,68611,3742,-3186,-21870,115352,169784
2015-01-06,BRITISH POUND STERLING ,39156,64726,4084,10352,-25570,103882,161876
2015-01-13,BRITISH POUND STERLING ,41920,79060,2764,14334,-37140,120980,178563
