Date,Symbol,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest
2018-07-03,EURO FX ,189005,152258,-1142,-3985,36747,341263,487131
2018-07-10,EURO FX ,179401,155044,-9604,2786,24357,334445,477596
2018-07-17,EURO FX ,177390,155983,-2011,939,21407,333373,490064
2018-07-24,EURO FX ,179515,149875,2125,-6108,29640,329390,496665
2018-07-31,EURO FX ,174549,151724,-4966,1849,22825,326273,499721
2018-06-05,EURO FX ,239904,150668,8977,12778,89236,390572,576287
2018-06-12,EURO FX ,236617,148392,-3287,-2276,88225,385009,599561
2018-06-19,EURO FX ,190684,154566,-45933,6174,36118,345250,478200
2018-06-26,EURO FX ,190147,156243,-537,1677,33904,346390,481383
2018-05-01,EURO FX ,221011,100443,4067,14093,120568,321454,509659
2018-05-08,EURO FX ,226601,106096,5590,5653,120505,332697,515132
2018-05-15,EURO FX ,219317,104203,-7284,-1893,115114,323520,505114
2018-05-22,EURO FX ,225960,116216,6643,12013,109744,342176,520648
2018-05-29,EURO FX ,230927,137890,4967,21674,93037,368817,552251
2018-04-03,EURO FX ,221327,86946,-13329,-6646,134381,308273,493677
2018-04-10,EURO FX ,236344,88881,15017,1935,147463,325225,508204
2018-04-17,EURO FX ,238829,87353,2485,-1528,151476,326182,509032
2018-04-24,EURO FX ,216944,86350,-21885,-1003,130594,303294,494154
2018-03-06,EURO FX ,227354,94382,-10933,-5928,132972,321736,557530
2018-03-13,EURO FX ,239453,93073,12099,-1309,146380,332526,584759
2018-03-20,EURO FX ,219434,86695,-20019,-6378,132739,306129,496964
2018-03-27,EURO FX ,234656,93592,15222,6897,141064,328248,514049
2018-02-06,EURO FX ,251369,110546,-6653,1266,140823,361915,596937
2018-02-13,EURO FX ,230785,103496,-20584,-7050,127289,334281,564233
2018-02-20,EURO FX ,229273,103147,-1512,-349,126126,332420,567534
2018-02-27,EURO FX ,238287,100310,9014,-2837,137977,338597,567463
2018-01-02,EURO FX ,236808,108940,27895,-7825,127868,345748,542622
2018-01-09,EURO FX ,242053,97362,5245,-11578,144691,339415,563400
2018-01-16,EURO FX ,254344,114854,12291,17492,139490,369198,594038
2018-01-23,EURO FX ,262175,117458,7831,2604,144717,379633,608683
2018-01-30,EURO FX ,258022,109280,-4153,-8178,148742,367302,603460
2017-12-05,EURO FX ,205400,112294,240,-3185,93106,317694,499124
2017-12-12,EURO FX ,206027,92138,627,-20156,113889,298165,505744
2017-12-19,EURO FX ,198398,112174,-7629,20036,86224,310572,485622
2017-12-26,EURO FX ,208913,116765,10515,4591,92148,325678,497744
2017-11-07,EURO FX ,181335,95880,7665,-5693,85455,277215,446502
2017-11-14,EURO FX ,200023,115437,18688,19557,84586,315460,467842
2017-11-21,EURO FX ,195909,100472,-4114,-14965,95437,296381,465307
2017-11-28,EURO FX ,205160,115479,9251,15007,89681,320639,495561
2017-10-03,EURO FX ,187053,96220,3374,708,90833,283273,438663
2017-10-10,EURO FX ,195816,97737,8763,1517,98079,293553,450748
2017-10-17,EURO FX ,186751,96299,-9065,-1438,90452,283050,446338
2017-10-24,EURO FX ,183539,100035,-3212,3736,83504,283574,445018
2017-10-31,EURO FX ,173670,101573,-9869,1538,72097,275243,440384
2017-09-05,EURO FX ,194976,98667,645,-9145,96309,293643,464988
2017-09-12,EURO FX ,191102,105044,-3874,6377,86058,296146,487425
2017-09-19,EURO FX ,190025,127272,-1077,22228,62753,317297,431108
2017-09-26,EURO FX ,183679,95512,-6346,-31760,88167,279191,429111
2017-08-01,EURO FX ,191477,108840,-6179,2026,82637,300317,457254
2017-08-08,EURO FX ,201231,107546,9754,-1294,93685,308777,461152
