Date,Symbol,Release,Long,Short,Change Long,Change Short,Net positions,Total positions,Open interest,Percentile,Step,Adj OI,Percentile Adj OI,Rates dA,DNN,MLR,MLP
2021-03-09,BRITISH POUND STERLING ,2021-03-16,61271,27360,-3867,-1696,33911,88631,181373,89.49880668257757,1.0,0.18696829186262565,84.84486873508354,1.3891200000000001,1.5406070947647095,1.615234375,3.647088888359168e+19
2021-03-02,BRITISH POUND STERLING ,2021-03-09,65138,29056,-3128,-8232,36082,94194,169363,90.9307875894988,1.0,0.213045352290642,86.9928400954654,1.38898,1.4281142950057983,1.6290283203125,4.325592869230229e+19
2021-02-02,BRITISH POUND STERLING ,2021-02-09,53658,44042,6298,4647,9616,97700,161100,71.83770883054892,1.0,0.059689633767846056,71.59904534606206,1.39175,1.4053046703338623,1.5643310546875,-6.0823236827952e+18
2021-02-09,BRITISH POUND STERLING ,2021-02-16,60513,39395,6855,-4647,21118,99908,170161,80.5489260143198,1.0,0.12410599373534476,78.75894988066825,1.38212,1.5386096239089966,1.5601806640625,1.2570576916894271e+19
2021-02-16,BRITISH POUND STERLING ,2021-02-23,60269,38102,-244,-1293,22167,98371,171218,81.26491646778042,1.0,0.12946652805195716,79.59427207637232,1.38997,1.459255337715149,1.5753173828125,1.5893146298837815e+19
2021-02-23,BRITISH POUND STERLING ,2021-03-02,68266,37288,7997,-814,30978,105554,176721,87.82816229116945,1.0,0.17529325886566963,84.48687350835323,1.39486,1.502649188041687,1.577392578125,1.967225931136437e+19
2021-01-05,BRITISH POUND STERLING ,2021-01-12,35526,31861,-209,958,3665,67387,143209,66.34844868735084,1.0,0.02559196698531517,65.75178997613365,1.36584,1.456464171409607,1.6256103515625,-1.7674665613822624e+17
2021-01-12,BRITISH POUND STERLING ,2021-01-19,47935,34993,12409,3132,12942,82928,152924,75.17899761336515,1.0,0.08463027386152598,74.82100238663485,1.3734899999999999,1.4236557483673096,1.5921630859375,-2.1827468841353134e+18
2021-01-19,BRITISH POUND STERLING ,2021-01-26,45904,32199,-2031,-2794,13705,78103,147096,75.6563245823389,1.0,0.09317044651112198,75.77565632458234,1.38999,1.523445963859558,1.611083984375,9.512024549319723e+18
2021-01-26,BRITISH POUND STERLING ,2021-02-02,47360,39395,1456,7196,7965,86755,154558,70.52505966587113,1.0,0.05153405194166591,70.16706443914082,1.4059,1.438254714012146,1.5977783203125,-4.2711992657555067e+18
2020-12-01,BRITISH POUND STERLING ,2020-12-08,37087,44986,6249,-2982,-7899,82073,146966,53.81861575178998,-1.0,-0.053747125185417036,55.60859188544153,1.3447,1.357843279838562,1.533935546875,-1.0828151132276363e+19
2020-12-08,BRITISH POUND STERLING ,2020-12-15,39344,33634,2257,-11352,5710,72978,164184,68.73508353221958,1.0,0.034778053890756715,68.25775656324582,1.3566500000000001,1.301019549369812,1.55078125,7.030979626839555e+18
2020-12-15,BRITISH POUND STERLING ,2020-12-22,35128,31060,-4216,-2574,4068,66188,142242,66.5871121718377,1.0,0.028599147930990845,66.5871121718377,1.35103,1.4306199550628662,1.62109375,3.0360180192207483e+18
2020-12-21,BRITISH POUND STERLING ,2020-12-28,37550,31518,2422,458,6032,69068,144606,69.09307875894989,1.0,0.04171334522772222,69.21241050119332,1.35808,1.4350674152374268,1.6104736328125,6.563970027734163e+17
2020-12-29,BRITISH POUND STERLING ,2021-01-05,35735,30903,-1815,-615,4832,66638,139870,67.06443914081146,1.0,0.03454636448130407,68.01909307875896,1.3670499999999999,1.4638152122497559,1.6207275390625,1.7783523284751503e+18
2020-11-03,BRITISH POUND STERLING ,2020-11-10,27701,38928,-4098,469,-11227,66629,140437,50.83532219570406,-1.0,-0.07994331978039976,52.2673031026253,1.33172,1.4012824296951294,1.57080078125,-8.176566385099585e+18
2020-11-10,BRITISH POUND STERLING ,2020-11-17,27872,45567,171,6639,-17695,73439,141346,43.79474940334129,-1.0,-0.12518925190666874,45.704057279236274,1.3372600000000001,1.564461350440979,1.561767578125,-1.4551739093991442e+19
2020-11-17,BRITISH POUND STERLING ,2020-11-24,27454,47200,-418,1633,-19746,74654,139010,42.482100238663485,-1.0,-0.14204733472412057,41.050119331742245,1.33251,1.660434603691101,1.5728759765625,-1.4749482259116569e+19
2020-11-24,BRITISH POUND STERLING ,2020-12-01,30838,47968,3384,768,-17130,78806,142958,44.272076372315034,-1.0,-0.1198254032652947,46.77804295942721,1.34566,1.5437685251235962,1.534912109375,-1.5168720268809345e+19
2020-10-06,BRITISH POUND STERLING ,2020-10-13,40698,51996,1482,35,-11298,92694,156467,50.59665871121718,-1.0,-0.07220691903084996,52.74463007159905,1.29117,1.3440523147583008,1.5174560546875,-1.5647636401671836e+19
2020-10-13,BRITISH POUND STERLING ,2020-10-20,36195,45997,-4503,-5999,-9802,82192,148279,51.78997613365155,-1.0,-0.06610511265924372,53.81861575178998,1.31603,1.310109257698059,1.5335693359375,-8.477590147997834e+18
2020-10-20,BRITISH POUND STERLING ,2020-10-27,39836,41836,3641,-4161,-2000,81672,146356,60.62052505966587,-1.0,-0.013665309245948236,61.097852028639615,1.3195000000000001,1.3410183191299438,1.547119140625,-5.745430789822098e+18
2020-10-27,BRITISH POUND STERLING ,2020-11-03,31799,38459,-8037,-3377,-6660,70258,139984,55.48926014319809,-1.0,-0.04757686592753457,56.563245823389025,1.33067,1.3753862380981445,1.572509765625,-4.3163238471238036e+18
2020-09-01,BRITISH POUND STERLING ,2020-09-08,49213,42901,3823,3111,6312,92114,186588,69.21241050119332,1.0,0.033828542028426264,67.89976133651551,1.2829,1.4843796491622925,1.52978515625,-2.8079047275974467e+18
2020-09-08,BRITISH POUND STERLING ,2020-09-15,46590,33860,-2623,-9041,12730,80450,197524,75.05966587112172,1.0,0.06444786456329357,72.79236276849642,1.29729,1.44314444065094,1.510009765625,1.720209848246908e+19
2020-09-15,BRITISH POUND STERLING ,2020-09-22,43801,41508,-2789,7648,2293,85309,149989,65.15513126491646,1.0,0.015287787771103215,65.03579952267303,1.30594,1.447440505027771,1.603271484375,-6.931340754541053e+18
2020-09-22,BRITISH POUND STERLING ,2020-09-29,43487,40523,-314,-985,2964,84010,152613,65.63245823389022,1.0,0.019421674431404926,65.39379474940334,1.29451,1.4465996026992798,1.582275390625,-2.318338621480581e+18
2020-09-29,BRITISH POUND STERLING ,2020-10-06,39216,51961,-4271,11438,-12745,91177,159049,49.28400954653938,-1.0,-0.08013253777137863,52.14797136038186,1.30156,1.4199825525283813,1.539794921875,-1.8684615666614923e+19
2020-08-04,BRITISH POUND STERLING ,2020-08-11,45977,60704,6648,-4034,-14727,106681,176728,46.77804295942721,-1.0,-0.08333144719569055,51.43198090692124,1.33667,1.4174588918685913,1.451171875,-2.169268069841397e+19
2020-08-11,BRITISH POUND STERLING ,2020-08-18,48053,50874,2076,-9830,-2821,98927,179071,59.665871121718375,-1.0,-0.015753527930262298,60.62052505966587,1.3163,1.458722710609436,1.47021484375,-5.241708669598507e+18
2020-08-18,BRITISH POUND STERLING ,2020-08-25,54310,47806,6257,-3068,6504,102116,187043,69.57040572792363,1.0,0.034772752789465525,68.13842482100239,1.28412,1.558862328529358,1.500732421875,-2.3495048024985585e+18
2020-08-25,BRITISH POUND STERLING ,2020-09-01,45390,39790,-8920,-8016,5600,85180,175363,68.37708830548927,1.0,0.03193376025729487,67.5417661097852,1.28138,1.4713845252990723,1.541748046875,8.876855988814704e+18
2020-07-07,BRITISH POUND STERLING ,2020-07-14,39892,56300,5468,886,-16408,96192,180696,45.22673031026253,-1.0,-0.0908044450347545,50.47732696897375,1.30719,1.370949387550354,1.4666748046875,-2.025738957155523e+19
2020-07-14,BRITISH POUND STERLING ,2020-07-21,43175,56761,3283,461,-13586,99936,179340,48.21002386634845,-1.0,-0.0757555481208877,52.50596658711217,1.3070300000000001,1.4320276975631714,1.4705810546875,-1.928174538490803e+19
2020-07-21,BRITISH POUND STERLING ,2020-07-28,46230,61310,3055,4549,-15080,107540,180337,46.53937947494033,-1.0,-0.08362122027093719,51.19331742243437,1.31009,1.3962329626083374,1.4693603515625,-2.4742457559688815e+19
2020-07-28,BRITISH POUND STERLING ,2020-08-04,39329,64738,-6901,3428,-25409,104067,178912,36.75417661097852,-1.0,-0.14201954033267752,41.16945107398568,1.3060800000000001,1.3162343502044678,1.48583984375,-2.7127826874741735e+19
2020-06-02,BRITISH POUND STERLING ,2020-06-09,26970,63014,-12222,1565,-36044,89984,190138,25.41766109785203,-1.0,-0.18956757723337786,31.26491646778043,1.2294100000000001,1.3822855949401855,1.5040283203125,-2.707494293887074e+19
2020-06-09,BRITISH POUND STERLING ,2020-06-16,28893,52941,1923,-10073,-24048,81834,185606,38.54415274463007,-1.0,-0.1295647770007435,43.914081145584724,1.24893,1.4725803136825562,1.4569091796875,-1.7105416418088518e+19
2020-06-16,BRITISH POUND STERLING ,2020-06-23,29378,45376,485,-7565,-15998,74754,166808,45.58472553699284,-1.0,-0.09590667114287084,49.88066825775656,1.25504,1.3639435768127441,1.496337890625,-1.0966003977316364e+19
2020-06-23,BRITISH POUND STERLING ,2020-06-30,29654,48170,276,2794,-18516,77824,170455,43.436754176610975,-1.0,-0.10862691032823912,48.44868735083532,1.26594,1.4669830799102783,1.504150390625,-1.520486621645823e+19
2020-06-30,BRITISH POUND STERLING ,2020-07-07,34424,55414,4770,7244,-20990,89838,186144,41.527446300715994,-1.0,-0.11276216262678357,47.97136038186157,1.28793,1.370078682899475,1.469970703125,-2.17096210210612e+19
2020-05-05,BRITISH POUND STERLING ,2020-05-12,28096,40101,-3370,1954,-12005,68197,161083,50.11933174224344,-1.0,-0.07452679674453543,52.62529832935561,1.24862,1.330788254737854,1.5458984375,-8.95221248028749e+18
2020-05-12,BRITISH POUND STERLING ,2020-05-19,31525,45213,3429,5112,-13688,76738,166568,47.97136038186157,-1.0,-0.08217664857595697,52.02863961813843,1.27209,1.3610206842422485,1.52099609375,-1.3657426495360512e+19
2020-05-19,BRITISH POUND STERLING ,2020-05-26,35810,54799,4285,9586,-18989,90609,179734,43.078758949880665,-1.0,-0.10565057251271323,49.04534606205251,1.25999,1.3566476106643677,1.4854736328125,-2.1813133550481617e+19
2020-05-26,BRITISH POUND STERLING ,2020-06-02,39192,61449,3382,6650,-22257,100641,188650,40.692124105011935,-1.0,-0.1179803869599788,47.37470167064439,1.24663,1.3715598583221436,1.451416015625,-2.6281270309791355e+19
2020-04-07,BRITISH POUND STERLING ,2020-04-14,31254,27561,-5895,-4595,3693,58815,150318,66.46778042959427,1.0,0.02456791601804175,65.63245823389022,1.24392,1.309753179550171,1.6187744140625,5.236156476624015e+18
2020-04-14,BRITISH POUND STERLING ,2020-04-21,30287,27055,-967,-506,3232,57342,153088,65.75178997613365,1.0,0.021112040133779264,65.51312649164677,1.23279,1.3106658458709717,1.6158447265625,2.2529159188863132e+18
2020-04-21,BRITISH POUND STERLING ,2020-04-28,29527,30907,-760,3852,-1380,60434,158788,61.6945107398568,-1.0,-0.008690833060432779,61.6945107398568,1.21902,1.3030699491500854,1.5792236328125,-2.4789438190786596e+18
2020-04-28,BRITISH POUND STERLING ,2020-05-05,31466,38147,1939,7240,-6681,69613,162868,55.369928400954656,-1.0,-0.041020949480560946,57.39856801909308,1.21826,1.266494870185852,1.5557861328125,-8.796452094121807e+18
2020-03-03,BRITISH POUND STERLING ,2020-03-10,76063,40901,3396,-2168,35162,116964,214672,90.21479713603819,1.0,0.1637940672281434,83.29355608591885,1.24034,1.3750485181808472,1.5081787109375,3.487557686350771e+19
2020-03-10,BRITISH POUND STERLING ,2020-03-17,56077,29749,-19986,-11152,26328,85826,214185,84.48687350835323,1.0,0.12292177323341971,78.52028639618139,1.2225,1.1877660751342773,1.5306396484375,4.9447819138936136e+19
2020-03-17,BRITISH POUND STERLING ,2020-03-24,56575,37935,498,8186,18640,94510,182109,78.8782816229117,1.0,0.10235628112833522,76.37231503579952,1.25096,1.3752995729446411,1.5740966796875,5.865775687748756e+18
2020-03-24,BRITISH POUND STERLING ,2020-03-31,46534,35650,-10041,-2285,10884,82184,179552,72.79236276849642,1.0,0.060617536980930316,71.83770883054892,1.2429999999999999,1.4442517757415771,1.557373046875,1.2464827306208424e+19
2020-03-31,BRITISH POUND STERLING ,2020-04-07,37149,32156,-9385,-3494,4993,69305,165226,67.18377088305489,1.0,0.030219214893539757,66.82577565632458,1.24242,1.3636678457260132,1.58837890625,7.034912547568343e+18
2020-02-04,BRITISH POUND STERLING ,2020-02-11,59659,46672,-2228,2474,12987,106331,208165,75.29832935560859,1.0,0.062388009511685445,72.19570405727923,1.27505,1.401819109916687,1.49267578125,6.090936509977031e+18
2020-02-11,BRITISH POUND STERLING ,2020-02-18,65006,43922,5347,-2750,21084,108928,212228,80.42959427207637,1.0,0.09934598639199352,76.13365155131265,1.3091,1.5413278341293335,1.4847412109375,1.5532890918212708e+19
2020-02-18,BRITISH POUND STERLING ,2020-02-25,72784,43526,7778,-396,29258,116310,216933,86.63484486873509,1.0,0.13487113532749742,79.95226730310263,1.22655,1.4752519130706787,1.492431640625,2.1255804941959864e+19
2020-02-25,BRITISH POUND STERLING ,2020-03-03,72667,43069,-117,-457,29598,115736,211321,86.75417661097852,1.0,0.14006180171398017,80.90692124105011,1.15433,1.2831615209579468,1.5074462890625,2.7312295051842044e+19
2020-01-07,BRITISH POUND STERLING ,2020-01-14,67403,50893,2829,-1288,16510,118296,197490,77.32696897374701,1.0,0.0835991695782065,74.46300715990454,1.29898,1.3535205125808716,1.490966796875,5.860571266489029e+18
2020-01-14,BRITISH POUND STERLING ,2020-01-21,68816,37284,1413,-13609,31532,106100,196536,88.06682577565633,1.0,0.160438800016282,82.93556085918854,1.2911000000000001,1.2249079942703247,1.5198974609375,4.186562923152964e+19
2020-01-21,BRITISH POUND STERLING ,2020-01-28,64256,39334,-4560,2050,24922,103590,194625,83.29355608591885,1.0,0.12805138086062942,79.35560859188544,1.3002099999999999,1.3479366302490234,1.550048828125,2.146193061944115e+19
2020-01-28,BRITISH POUND STERLING ,2020-02-04,61887,44198,-2369,4864,17689,106085,203169,77.68496420047732,1.0,0.08706544797680749,75.17899761336515,1.29181,1.3369725942611694,1.514404296875,9.155774783165094e+18
2019-12-03,BRITISH POUND STERLING ,2019-12-10,47755,77805,9109,2583,-30050,125560,236714,32.57756563245823,-1.0,-0.126946441697576,45.346062052505964,1.3109199999999999,1.2871116399765015,1.3385009765625,-4.12102647754783e+19
2019-12-10,BRITISH POUND STERLING ,2019-12-17,51920,74559,4165,-3246,-22639,126479,256553,40.214797136038186,-1.0,-0.08824297513574193,50.59665871121718,1.3161399999999999,1.2776448726654053,1.314208984375,-3.2476290780325245e+19
2019-12-17,BRITISH POUND STERLING ,2019-12-24,59311,65091,7391,-9468,-5780,124402,201586,56.563245823389025,-1.0,-0.028672626075223476,58.711217183770884,1.29839,1.463215708732605,1.4007568359375,-1.6716999518889603e+19
2019-12-31,BRITISH POUND STERLING ,2020-01-07,64574,52181,-4000,-7696,12393,116755,206784,74.58233890214797,1.0,0.05993210306406685,71.71837708830549,1.30514,1.3443142175674438,1.4619140625,1.2089484767790019e+19
2019-11-05,BRITISH POUND STERLING ,2019-11-12,40984,70019,-2173,-5553,-29035,111003,206317,33.41288782816229,-1.0,-0.1407300416349598,41.646778042959426,1.29334,1.3314179182052612,1.4085693359375,-3.024733406518501e+19
2019-11-12,BRITISH POUND STERLING ,2019-11-19,40348,68481,-636,-1538,-28133,108829,209312,34.24821002386635,-1.0,-0.1344070096315548,43.198090692124104,1.31375,1.3267804384231567,1.4090576171875,-2.9945062330732863e+19
2019-11-19,BRITISH POUND STERLING ,2019-11-26,39205,71108,-1143,2627,-31903,110313,218042,29.952267303102627,-1.0,-0.1463158474055457,39.856801909307876,1.33226,1.3223763704299927,1.4158935546875,-3.3695472090445804e+19
2019-11-26,BRITISH POUND STERLING ,2019-12-03,38646,75222,-559,4114,-36576,113868,223181,24.821002386634845,-1.0,-0.16388491851904957,35.91885441527446,1.29292,1.4123203754425049,1.4149169921875,-3.817239030961485e+19
2019-10-01,BRITISH POUND STERLING ,2019-10-08,27916,105008,3470,-233,-77092,132924,238392,4.77326968973747,-1.0,-0.323383335011242,12.768496420047732,1.28563,1.2725831270217896,1.3345947265625,-6.170051250633512e+19
2019-10-08,BRITISH POUND STERLING ,2019-10-15,29482,102701,1566,-2307,-73219,132183,246896,5.966587112171838,-1.0,-0.2965580649342233,16.82577565632458,1.28813,1.2568272352218628,1.321044921875,-6.2579015664644194e+19
2019-10-15,BRITISH POUND STERLING ,2019-10-22,25431,98383,-4051,-4318,-72952,123814,243309,6.205250596658711,-1.0,-0.29983272299832725,16.58711217183771,1.28451,1.246078610420227,1.3348388671875,-5.905135131404597e+19
2019-10-22,BRITISH POUND STERLING ,2019-10-29,35749,88189,10318,-10194,-52440,123938,230224,13.9618138424821,-1.0,-0.22777816387518243,25.77565632458234,1.29494,1.2253237962722778,1.3463134765625,-4.935904855666217e+19
2019-10-29,BRITISH POUND STERLING ,2019-11-05,43157,75572,7408,-12617,-32415,118729,214406,29.474940334128878,-1.0,-0.1511851347443635,38.424821002386636,1.28925,1.3920537233352661,1.3751220703125,-3.5111298160316068e+19
2019-09-03,BRITISH POUND STERLING ,2019-09-10,38695,123654,552,-3517,-84959,162349,272396,2.983293556085919,-1.0,-0.3118951820144202,14.081145584725537,1.22849,1.2246850728988647,1.2513427734375,-9.055356796916284e+19
2019-09-10,BRITISH POUND STERLING ,2019-09-17,37903,130136,-792,6482,-92233,168039,283161,1.7899761336515514,-1.0,-0.3257263535585762,12.171837708830548,1.22881,1.229089617729187,1.25146484375,-9.587215245820453e+19
2019-09-17,BRITISH POUND STERLING ,2019-09-24,21332,107456,-16571,-22680,-86124,128788,230609,2.863961813842482,-1.0,-0.37346330802353767,6.801909307875895,1.26059,1.4649044275283813,1.30517578125,-7.596133227330213e+19
2019-09-24,BRITISH POUND STERLING ,2019-10-01,24446,105241,3114,-2215,-80795,129687,236081,3.818615751789976,-1.0,-0.3422342331657355,10.023866348448687,1.29569,1.405295968055725,1.3363037109375,-6.007899023057887e+19
2019-08-06,BRITISH POUND STERLING ,2019-08-13,44716,147418,3349,15901,-102702,192134,296904,0.5966587112171837,-1.0,-0.3459097890227144,9.665871121718377,1.20623,1.2333141565322876,1.2159423828125,-1.1782864196493312e+20
2019-08-13,BRITISH POUND STERLING ,2019-08-20,33405,129225,-11311,-18193,-95820,162630,273931,1.0739856801909309,-1.0,-0.34979611654029663,9.069212410501194,1.23418,1.2524536848068237,1.2215576171875,-1.0298913181433674e+20
2019-08-20,BRITISH POUND STERLING ,2019-08-27,33405,125823,0,-3402,-92418,159228,273481,1.6706443914081146,-1.0,-0.337932068406946,10.381861575178998,1.24241,1.222739577293396,1.2520751953125,-8.973068859395521e+19
2019-08-27,BRITISH POUND STERLING ,2019-09-03,38143,127171,4738,1348,-89028,165314,273650,2.6252983293556085,-1.0,-0.3253352822949023,12.291169451073985,1.24257,1.2234508991241455,1.250732421875,-9.15158822686055e+19
2019-07-02,BRITISH POUND STERLING ,2019-07-09,33647,97891,1588,6895,-64244,131538,224591,9.069212410501194,-1.0,-0.2860488621538708,18.37708830548926,1.2215,1.3272300958633423,1.3758544921875,-5.738536364098415e+19
2019-07-09,BRITISH POUND STERLING ,2019-07-16,36232,109214,2585,11323,-72982,145446,247048,6.085918854415274,-1.0,-0.2954162753796833,17.30310262529833,1.21396,1.2533541917800903,1.331787109375,-6.960006804518713e+19
2019-07-16,BRITISH POUND STERLING ,2019-07-23,35190,111547,-1042,2333,-76357,146737,253464,5.250596658711217,-1.0,-0.3012538269734558,16.46778042959427,1.20719,1.224913477897644,1.303955078125,-7.392142804695315e+19
2019-07-23,BRITISH POUND STERLING ,2019-07-30,31935,110518,-3255,-1029,-78583,142453,248063,4.2959427207637235,-1.0,-0.3167864615037309,13.365155131264917,1.2123599999999999,1.2403000593185425,1.318359375,-7.2026682502212076e+19
2019-07-30,BRITISH POUND STERLING ,2019-08-06,41367,131517,9432,20999,-90150,172884,275984,2.1479713603818618,-1.0,-0.3266493709780277,12.052505966587113,1.2212399999999999,1.2496047019958496,1.2774658203125,-9.304781444653965e+19
2019-06-04,BRITISH POUND STERLING ,2019-06-11,41998,89760,-9798,5968,-47762,131758,220728,15.990453460620525,-1.0,-0.21638396578594468,26.84964200477327,1.26339,1.283187747001648,1.41455078125,-5.327639004579479e+19
2019-06-11,BRITISH POUND STERLING ,2019-06-18,33761,78562,-8237,-11198,-44801,112323,221181,18.615751789976134,-1.0,-0.20255356472753083,29.474940334128878,1.25103,1.3415230512619019,1.3939208984375,-4.06255149647594e+19
2019-06-18,BRITISH POUND STERLING ,2019-06-25,33155,85719,-606,7157,-52564,118874,210421,13.723150357995227,-1.0,-0.2498039644332077,22.43436754176611,1.25133,1.3147426843643188,1.429931640625,-4.65504219634361e+19
2019-06-25,BRITISH POUND STERLING ,2019-07-02,32059,90996,-1096,5277,-58937,123055,207543,11.813842482100238,-1.0,-0.2839748871318233,18.73508353221957,1.24715,1.3446649312973022,1.4105224609375,-5.0430179525327766e+19
2019-05-07,BRITISH POUND STERLING ,2019-05-14,45232,52111,-6345,-4134,-6879,97343,154991,55.011933174224346,-1.0,-0.04438322225161461,57.159904534606206,1.26616,1.4651724100112915,1.5146484375,-9.900284952227721e+18
2019-05-14,BRITISH POUND STERLING ,2019-05-21,49332,52650,4100,539,-3318,101982,156893,58.83054892601432,-1.0,-0.021148171046509404,59.785202863961814,1.26816,1.4394370317459106,1.5185546875,-1.4393491850383073e+19
2019-05-21,BRITISH POUND STERLING ,2019-05-28,45638,71790,-3694,19140,-26152,117428,190191,35.44152744630072,-1.0,-0.13750387768085767,42.124105011933175,1.25319,1.28512704372406,1.48193359375,-3.881056015464927e+19
2019-05-28,BRITISH POUND STERLING ,2019-06-04,51796,83792,6158,12002,-31996,135588,213930,29.713603818615752,-1.0,-0.14956294114897398,39.02147971360382,1.27368,1.3692371845245361,1.4085693359375,-5.109629533901283e+19
2019-04-02,BRITISH POUND STERLING ,2019-04-09,39423,49354,5785,7134,-9931,88777,147431,51.67064439140812,-1.0,-0.06736032449077874,53.69928400954654,1.29332,1.4332306385040283,1.5450439453125,-1.7688241097429236e+19
2019-04-09,BRITISH POUND STERLING ,2019-04-16,36260,42776,-3163,-6578,-6516,79036,142525,55.96658711217184,-1.0,-0.0457182950359586,56.68257756563246,1.30927,1.3914076089859009,1.548828125,-5.747941439626724e+18
2019-04-16,BRITISH POUND STERLING ,2019-04-23,45932,45010,9672,2234,922,90942,148202,63.84248210023866,1.0,0.006221238579776251,63.72315035799522,1.29555,1.5257340669631958,1.5728759765625,-1.1430880475819985e+19
2019-04-23,BRITISH POUND STERLING ,2019-04-30,54522,56357,8590,11347,-1835,110879,157851,60.859188544152744,-1.0,-0.011624886760299269,61.33651551312649,1.272,1.351986289024353,1.527099609375,-2.4967964301544518e+19
2019-04-30,BRITISH POUND STERLING ,2019-05-07,51577,56245,-2945,-112,-4668,107822,161764,57.517899761336515,-1.0,-0.02885685319354121,58.591885441527445,1.26733,1.5980335474014282,1.509521484375,-1.4090399813959936e+19
2019-03-05,BRITISH POUND STERLING ,2019-03-12,34620,69549,-5123,-9457,-34929,104169,193497,26.372315035799524,-1.0,-0.18051442658025707,32.81622911694511,1.31029,1.3218140602111816,1.449951171875,-3.0599061052264608e+19
2019-03-12,BRITISH POUND STERLING ,2019-03-19,29927,66623,-4693,-2926,-36696,96550,191938,24.343675417661096,-1.0,-0.1911867373839469,30.90692124105012,1.30591,1.4069162607192993,1.4761962890625,-2.937025458198604e+19
2019-03-19,BRITISH POUND STERLING ,2019-03-26,30157,43931,230,-22692,-13774,74088,140283,47.85202863961814,-1.0,-0.0981872358019147,49.76133651551313,1.30944,1.4838780164718628,1.50146484375,-6.243580930499042e+18
2019-03-26,BRITISH POUND STERLING ,2019-04-02,33638,42220,3481,-1711,-8582,75858,142957,52.74463007159905,-1.0,-0.06003203760571361,54.77326968973747,1.29786,1.3962855339050293,1.5504150390625,-9.537399462693872e+18
2019-02-05,BRITISH POUND STERLING ,2019-02-12,35111,68855,-4160,-5612,-33744,103966,196616,27.56563245823389,-1.0,-0.17162387598160883,34.00954653937948,1.31698,1.280154824256897,1.4560546875,-3.0390930273368846e+19
2019-02-12,BRITISH POUND STERLING ,2019-02-19,30720,73664,-4391,4809,-42944,104384,194998,19.451073985680193,-1.0,-0.22022789977333102,26.13365155131265,1.31874,1.3446203470230103,1.479248046875,-3.571438180587946e+19
2019-02-19,BRITISH POUND STERLING ,2019-02-26,33266,80794,2546,7130,-47528,114060,201904,16.2291169451074,-1.0,-0.23539900150566606,25.05966587112172,1.32433,1.333081841468811,1.4417724609375,-4.194955430565581e+19
2019-02-26,BRITISH POUND STERLING ,2019-03-05,39743,79006,6477,-1788,-39263,118749,202065,21.599045346062052,-1.0,-0.1943087620320194,30.548926014319807,1.31909,1.3145049810409546,1.42333984375,-4.103003694794907e+19
2019-01-08,BRITISH POUND STERLING ,2019-01-15,27670,87762,-8112,-4934,-60092,115432,210800,11.097852028639618,-1.0,-0.2850664136622391,18.615751789976134,1.30366,1.3207110166549683,1.3983154296875,-4.901016946145627e+19
2019-01-15,BRITISH POUND STERLING ,2019-01-22,31061,91537,3391,3775,-60476,122598,219326,10.859188544152744,-1.0,-0.2757356628945041,19.689737470167064,1.28492,1.3017196655273438,1.3885498046875,-5.050513703990395e+19
2019-01-22,BRITISH POUND STERLING ,2019-01-29,30050,82161,-1011,-9376,-52111,112211,210645,14.081145584725537,-1.0,-0.2473877851361295,23.031026252983292,1.29215,1.3544334173202515,1.399169921875,-4.350446812555128e+19
2019-01-29,BRITISH POUND STERLING ,2019-02-05,39271,74467,9221,-7694,-35196,113738,206696,26.13365155131265,-1.0,-0.17027905716607966,34.12887828162291,1.30945,1.3372875452041626,1.41162109375,-3.579302500141085e+19
2018-12-04,BRITISH POUND STERLING ,2018-12-11,43935,83685,6005,6605,-39750,127620,235704,21.002386634844868,-1.0,-0.16864372263516952,34.48687350835322,1.2752,1.4270120859146118,1.3829345703125,-4.800871100059816e+19
2018-12-11,BRITISH POUND STERLING ,2018-12-18,47649,90068,3714,6383,-42419,137717,255703,19.809069212410503,-1.0,-0.165891679018236,35.56085918854415,1.27709,1.4468482732772827,1.337646484375,-5.5296625362614755e+19
2018-12-18,BRITISH POUND STERLING ,2018-12-25,29162,89885,-18487,-183,-60723,119047,204948,10.620525059665871,-1.0,-0.2962849112945723,16.94510739856802,1.28569,1.239517331123352,1.422607421875,-5.21839916386211e+19
2018-12-24,BRITISH POUND STERLING ,2018-12-31,35076,91555,5914,1670,-56479,126631,212023,12.768496420047732,-1.0,-0.26638147748121666,20.883054892601432,1.28895,1.3311208486557007,1.390380859375,-5.169726283925833e+19
2018-12-31,BRITISH POUND STERLING ,2019-01-07,35782,92696,706,1141,-56914,128478,212470,12.52983293556086,-1.0,-0.2678684049512872,20.525059665871122,1.31581,1.2909317016601562,1.392578125,-5.363655011532249e+19
2018-11-06,BRITISH POUND STERLING ,2018-11-13,31670,88469,-4108,209,-56799,120139,227514,12.649164677804295,-1.0,-0.24965057095387536,22.553699284009546,1.27221,1.2910512685775757,1.39111328125,-5.016790968561228e+19
2018-11-13,BRITISH POUND STERLING ,2018-11-20,38606,85713,6936,-2756,-47107,124319,229052,16.706443914081145,-1.0,-0.20566072332920035,28.878281622911693,1.25592,1.3011213541030884,1.3717041015625,-4.784227435061596e+19
2018-11-20,BRITISH POUND STERLING ,2018-11-27,37710,81188,-896,-4525,-43478,118898,227556,19.09307875894988,-1.0,-0.1910650565135615,31.026252983293556,1.2613400000000001,1.3143659830093384,1.38671875,-4.316613715048419e+19
